zpid,cityid,counties,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,latitude,longitude,yearbuilt,amount,zipcode,units,airconditiontype,heatsystemtype,buildingquality,pools,Earning,neighborhood_avg_amount
11971232,Los Angeles,Los Angeles,2,3,2,1139,6158,34.11282,-118.21635500000001,1961,313434,96046,1,0,2,7,0,52024,495358.45454545453
11971469,Los Angeles,Los Angeles,2,5,2,2016,8918,34.124338,-118.205422,1963,414043,96023,2,0,2,7,0,52024,231861.3076923077
11971592,Los Angeles,Los Angeles,8,8,8,1920,5207,34.122064,-118.20563600000001,1922,221739,96023,4,0,2,7,0,52024,193207.7857142857
11971767,Los Angeles,Los Angeles,2,5,2,1390,5184,34.120757,-118.20572800000001,1925,239681,96023,2,0,2,7,0,52024,212031.25
11971951,Los Angeles,Los Angeles,2,5,2,1960,5397,34.119642999999996,-118.207601,1921,122462,96023,1,0,7,7,0,52024,258476.6923076923
11972549,Los Angeles,Los Angeles,2,4,2,1533,5400,34.121479,-118.20261699999999,1958,44827,96023,2,0,2,7,0,52024,198485.4
11973229,Los Angeles,Los Angeles,2,3,2,1329,5598,34.115686,-118.19643300000001,1909,191736,96023,1,0,7,7,0,52024,338603.5
11973757,Los Angeles,Los Angeles,2,3,2,1216,5999,34.123478999999996,-118.199426,1922,40754,96023,1,0,7,7,0,52024,235731.17647058822
11973887,Los Angeles,Los Angeles,1,3,1,977,10361,34.12808,-118.20011000000001,1950,275819,96023,1,0,7,7,0,52024,284209.4666666667
11973933,Los Angeles,Los Angeles,3,3,3,2098,7199,34.125523,-118.20241200000001,1921,157284,96023,1,1,2,7,0,52024,261085.73333333334
11974102,Los Angeles,Los Angeles,1,2,1,849,4661,34.127373999999996,-118.18746599999999,1926,108402,96023,1,0,7,7,0,52024,239528.42105263157
11974331,Los Angeles,Los Angeles,1,2,1,944,4472,34.131114000000004,-118.18875,1911,200345,96023,1,1,2,7,0,52024,263946.23076923075
11974530,Los Angeles,Los Angeles,2,3,2,1137,6478,34.131426,-118.19509599999999,1911,684405,96022,1,1,2,7,0,52024,327385.1875
11975217,Los Angeles,Los Angeles,1,2,1,957,11141,34.129501,-118.184049,1950,288849,96023,1,0,7,7,0,52024,200404.66666666666
11975324,Pasadena,Los Angeles,2,2,2,1481,7928,34.132799,-118.18276200000001,1951,705442,96293,1,0,2,7,0,72402,434308.2
11975370,Pasadena,Los Angeles,4,4,4,3150,7525,34.132139,-118.18033,1987,1358791,96293,1,1,2,4,0,72402,443487.9
11975853,Los Angeles,Los Angeles,1,2,1,1084,6753,34.125993,-118.182599,1947,55877,96023,1,0,7,7,0,52024,223722.14285714287
11975922,Los Angeles,Los Angeles,1,2,1,1258,4802,34.127973,-118.181578,1925,369241,96023,1,0,7,7,0,52024,204207.22222222222
11976602,Los Angeles,Los Angeles,2,4,2,1780,4807,34.116642,-118.18640400000001,1924,412858,96023,2,0,2,7,0,52024,332626.55555555556
11977077,Los Angeles,Los Angeles,1,2,1,783,2550,34.121095000000004,-118.19136499999999,1923,357110,96023,1,0,7,7,0,52024,339555.1538461539
11977100,Los Angeles,Los Angeles,2,3,2,1321,7020,34.122399,-118.19351499999999,1929,285128,96023,1,1,2,7,0,52024,357723.06666666665
11977123,Los Angeles,Los Angeles,2,2,2,1225,6678,34.123231,-118.193919,1958,504791,96023,1,0,7,7,1,52024,339841.4285714286
11977283,Los Angeles,Los Angeles,1,2,1,946,7673,34.123535,-118.19187600000001,1925,580000,96023,1,0,7,7,0,52024,336954.625
11977528,Los Angeles,Los Angeles,1,5,1,2340,8696,34.125197,-118.188221,1912,396336,96023,1,0,7,7,0,52024,283024.9411764706
11977581,Los Angeles,Los Angeles,2,3,2,1193,2727,34.12389,-118.188474,1990,171374,96023,1,1,2,7,0,52024,288640.3888888889
11977665,Los Angeles,Los Angeles,1,2,1,982,4800,34.122792,-118.185898,1921,424188,96023,1,1,2,7,0,52024,263008.36842105264
11977941,Los Angeles,Los Angeles,1,3,1,1152,3115,34.122553,-118.18281699999999,1926,27485,96023,1,0,7,7,0,52024,234399.0
11978079,Los Angeles,Los Angeles,3,4,3,2223,7195,34.121299,-118.18035400000001,1923,245769,96023,2,0,2,7,0,52024,278067.0
11978515,Los Angeles,Los Angeles,2,2,2,753,311567,34.1067,-118.19,1979,190992,96023,1,1,2,4,0,52024,174963.14285714287
11978615,Los Angeles,Los Angeles,2,2,2,753,311567,34.1067,-118.19,1979,129300,96023,1,1,2,4,0,52024,174963.14285714287
11978699,Los Angeles,Los Angeles,1,1,1,676,1599,34.112142999999996,-118.19003300000001,1924,97820,96023,1,0,7,7,0,52024,272492.0
11978942,Los Angeles,Los Angeles,3,3,3,1293,6629,34.111785999999995,-118.184335,1910,461073,96023,1,0,7,7,0,52024,281789.1666666667
11979422,Los Angeles,Los Angeles,1,3,1,1324,4010,34.115054,-118.17816499999999,1890,139446,96023,1,0,7,7,0,52024,274193.71428571426
11979468,Los Angeles,Los Angeles,1,3,1,1634,4296,34.117259999999995,-118.17865400000001,1902,350000,96023,1,0,7,7,0,52024,266241.1
11979705,Los Angeles,Los Angeles,2,2,2,1119,4787,34.114446,-118.17568,1923,154294,96023,1,0,7,7,0,52024,274193.71428571426
11980400,Los Angeles,Los Angeles,1,1,1,580,43932,34.0683,-118.301,1973,186000,96001,1,0,7,4,0,52024,267350.1
11980985,Los Angeles,Los Angeles,2,2,2,880,28478,34.0648,-118.295,1991,277668,96001,1,1,2,4,0,52024,277668.0
11981631,Los Angeles,Los Angeles,3,6,3,3658,9006,34.066009,-118.30532099999999,1916,704968,96001,1,0,2,4,0,52024,267350.1
11981714,Los Angeles,Los Angeles,2,2,2,849,36064,34.0659,-118.311,1985,220290,96001,1,1,2,4,0,52024,333245.44444444444
11981910,Los Angeles,Los Angeles,1,1,1,640,73443,34.0649,-118.302,1973,42499,96001,1,0,7,4,0,52024,233979.125
11982010,Los Angeles,Los Angeles,1,1,1,566,73443,34.0649,-118.302,1973,133247,96001,1,0,7,4,0,52024,233979.125
11983261,Los Angeles,Los Angeles,1,1,1,713,13466,34.0655,-118.31200000000001,1965,59766,96001,1,1,2,4,0,52024,367953.4
11983898,Los Angeles,Los Angeles,1,3,1,1444,6750,34.067876,-118.33908799999999,1924,391918,96017,1,0,7,4,0,52024,998516.5
11984028,Los Angeles,Los Angeles,2,3,2,2421,8454,34.065731,-118.341702,1924,466930,96017,1,1,2,4,1,52024,528747.3333333334
11984151,Los Angeles,Los Angeles,4,6,4,5090,17969,34.065148,-118.333745,1924,404468,96001,1,0,2,1,1,52024,676601.2
11984340,Los Angeles,Los Angeles,1,3,1,1666,6750,34.064464,-118.34061799999999,1923,684810,96017,1,0,7,4,0,52024,636877.2222222222
11984946,Los Angeles,Los Angeles,2,3,2,1576,6050,34.068898,-118.364322,1927,780694,96029,1,0,2,7,0,52024,836244.7692307692
11985107,Los Angeles,Los Angeles,4,6,4,2654,6049,34.069208,-118.371502,1926,728931,96029,1,0,2,7,0,52024,627912.0
11985207,Los Angeles,Los Angeles,2,3,2,1773,6024,34.068214000000005,-118.362701,1926,531229,96029,1,0,2,7,0,52024,908520.5454545454
11985268,Los Angeles,Los Angeles,5,4,5,3997,6099,34.067322,-118.36507900000001,2012,2492876,96029,1,1,2,10,1,52024,920112.0
11985552,Los Angeles,Los Angeles,6,4,6,2771,6174,34.065675,-118.365348,1927,759644,96029,2,0,2,4,0,52024,937917.9090909091
11985735,Los Angeles,Los Angeles,4,6,4,4106,6249,34.064925,-118.366303,1936,158356,96029,3,0,2,7,0,52024,711055.5
11986502,Los Angeles,Los Angeles,1,2,1,1120,6610,34.072912,-118.36245500000001,1925,792606,96029,1,0,7,7,0,52024,818320.6666666666
11986949,Los Angeles,Los Angeles,4,6,4,3900,6249,34.070201000000004,-118.36544199999999,1929,1719242,96029,2,0,2,4,0,52024,892735.5
11987094,Los Angeles,Los Angeles,2,3,2,2070,5935,34.073695,-118.352589,1936,1073168,96017,1,0,2,4,0,52024,728767.8
11987132,Los Angeles,Los Angeles,2,3,2,1777,6107,34.073834000000005,-118.351596,1929,1047176,96017,1,0,2,4,0,52024,640381.5
11987155,Los Angeles,Los Angeles,2,3,2,1960,6103,34.072829,-118.351593,1932,109296,96017,1,0,2,4,0,52024,728767.8
11987866,Los Angeles,Los Angeles,4,5,4,3171,9519,34.074849,-118.33723400000001,1937,661333,96017,1,0,7,4,0,52024,1428615.5
11988379,Los Angeles,Los Angeles,3,5,3,3944,10200,34.070677,-118.33590600000001,1927,3260711,95985,1,0,2,10,1,52024,1575341.7777777778
11988563,Los Angeles,Los Angeles,2,3,2,1656,6499,34.078984999999996,-118.36878700000001,1929,96237,96029,1,0,2,7,0,52024,873784.4666666667
11988663,Los Angeles,Los Angeles,2,3,2,1772,6549,34.079842,-118.364621,1926,490237,96029,1,1,2,7,1,52024,837429.4615384615
11988778,Los Angeles,Los Angeles,3,3,3,2378,6552,34.077058,-118.3663,1925,1264572,96029,1,1,2,4,0,52024,815730.8461538461
11989191,Los Angeles,Los Angeles,2,6,2,2945,8412,34.069787,-118.32470500000001,1922,500023,95985,1,0,2,4,0,52024,1417423.125
11989398,Los Angeles,Los Angeles,4,3,4,2692,8223,34.071726,-118.321973,1923,1352104,95985,1,0,7,1,1,52024,1170396.2727272727
11989513,Los Angeles,Los Angeles,4,6,4,4017,12019,34.07132,-118.321527,1923,1588345,95985,1,0,7,1,0,52024,1170396.2727272727
11989536,Los Angeles,Los Angeles,3,5,3,3902,10434,34.069786,-118.32130500000001,1921,1720864,95985,1,0,2,1,1,52024,1350098.2222222222
11989636,Los Angeles,Los Angeles,4,5,4,3712,12895,34.069547,-118.31853600000001,1921,811499,95985,1,0,2,1,1,52024,1343117.4285714286
11989759,Los Angeles,Los Angeles,4,4,4,4148,10799,34.074227,-118.31664099999999,1923,2061945,95985,1,1,2,1,0,52024,1015007.7
11989997,Los Angeles,Los Angeles,2,4,2,2174,6290,34.072281,-118.31280600000001,1912,1120577,95985,1,0,7,7,0,52024,1169289.3333333333
11990150,Los Angeles,Los Angeles,3,2,3,919,15017,34.071518,-118.311199,1990,253612,95985,1,1,2,4,0,52024,990758.2
11990541,Los Angeles,Los Angeles,1,2,1,1476,6900,34.07561,-118.305462,1917,242793,95985,1,0,7,7,0,52024,382652.1666666667
11990640,Los Angeles,Los Angeles,3,2,3,1444,11980,34.0697,-118.305,1981,284592,95985,1,1,2,1,0,52024,323859.25
11992228,Los Angeles,Los Angeles,3,6,3,4387,9004,34.081838,-118.305173,1923,345551,95985,3,0,2,7,0,52024,397477.1111111111
11993061,Los Angeles,Los Angeles,2,3,2,1421,5181,34.080812,-118.311348,1911,655676,95985,1,0,7,7,0,52024,484996.375
11993084,Los Angeles,Los Angeles,2,2,2,2232,6186,34.081501,-118.312307,1921,283249,95985,2,0,2,7,0,52024,484996.375
11993508,Los Angeles,Los Angeles,2,3,2,1828,7743,34.077482,-118.315754,1923,296380,95985,1,0,7,7,1,52024,772611.0
11993615,Los Angeles,Los Angeles,1,5,1,2904,7186,34.07757,-118.310598,1910,196492,95985,1,0,2,7,0,52024,558056.8
11994239,Los Angeles,Los Angeles,1,1,1,728,18690,34.0798,-118.32700000000001,1972,298108,95985,1,1,2,4,1,52024,785079.4285714285
11994628,Los Angeles,Los Angeles,2,5,2,2952,4830,34.082859,-118.318427,1925,1019486,95985,2,0,2,7,0,52024,462221.6666666667
11995081,Los Angeles,Los Angeles,4,4,4,2906,9612,34.081514,-118.33048799999999,1923,162133,95985,1,0,2,4,0,52024,610917.6363636364
11995287,Los Angeles,Los Angeles,1,3,1,1405,6351,34.084452,-118.33398999999999,1924,278203,96019,1,0,7,7,0,52024,342914.3
11995715,Los Angeles,Los Angeles,1,2,1,1135,4803,34.080931,-118.339983,1926,792606,96017,1,0,7,7,0,52024,604004.4545454546
11995938,Los Angeles,Los Angeles,3,5,3,2880,8099,34.07676,-118.33803300000001,1926,1409249,96017,1,0,2,4,1,52024,779413.5555555555
11996030,Los Angeles,Los Angeles,3,3,3,1414,7636,34.0868,-118.348,1990,579973,96027,1,1,2,1,0,52024,417869.0
11996197,Los Angeles,Los Angeles,1,2,1,1572,7425,34.084296,-118.34102800000001,1924,657609,96019,1,0,2,7,0,52024,459174.1111111111
11996326,Los Angeles,Los Angeles,1,2,1,1162,6945,34.082623,-118.34738600000001,1927,553125,96017,1,0,7,7,0,52024,340503.8333333333
11996364,Los Angeles,Los Angeles,2,4,2,2746,6600,34.082409000000006,-118.344554,1925,377401,96017,1,0,2,4,0,52024,422586.0909090909
11996959,Los Angeles,Los Angeles,2,3,2,2013,7698,34.076833,-118.346158,1940,446716,96017,1,0,2,7,1,52024,634678.75
11996982,Los Angeles,Los Angeles,2,3,2,1883,7714,34.076827,-118.347375,1952,391313,96017,1,0,2,4,0,52024,498830.0
11997105,Los Angeles,Los Angeles,2,2,2,2121,7036,34.086698999999996,-118.350995,1926,268014,96027,2,1,2,7,0,52024,370153.0
11997517,Los Angeles,Los Angeles,2,2,2,1272,7404,34.082791,-118.349823,1924,348076,96017,1,0,7,7,0,52024,493997.0
11997846,Los Angeles,Los Angeles,5,6,5,4349,7013,34.079363,-118.35097900000001,1937,124388,96017,4,0,2,7,0,52024,534023.3076923077
11998228,Los Angeles,Los Angeles,1,2,1,1459,6261,34.084389,-118.35573600000001,1923,83811,96027,1,0,7,7,0,52024,416878.8
11998251,Los Angeles,Los Angeles,1,3,1,1517,6487,34.084683,-118.3572,1924,252277,96027,1,0,7,7,1,52024,433998.0
11998629,Los Angeles,Los Angeles,2,2,2,1224,6353,34.080628999999995,-118.35573000000001,1924,517385,96017,1,0,7,7,0,52024,472529.92307692306
11999136,Los Angeles,Los Angeles,2,2,2,1347,24032,34.0851,-118.37299999999999,1973,291350,96050,1,1,2,1,1,52024,386735.3333333333
11999334,Los Angeles,Los Angeles,1,1,1,605,63559,34.0849,-118.37100000000001,1973,134183,96050,1,0,7,4,0,52024,628769.5555555555
11999395,Los Angeles,Los Angeles,1,2,1,1074,5999,34.080656,-118.368478,1926,2013440,96029,1,0,7,7,0,52024,789728.6
11999418,Los Angeles,Los Angeles,2,3,2,1906,5241,34.080991,-118.366322,1924,1226247,96029,1,1,2,4,0,52024,836553.2857142857
11999617,Los Angeles,Los Angeles,2,5,2,2424,6348,34.082117,-118.36570400000001,1924,102771,96029,1,0,2,7,0,52024,752633.1875
12001113,Los Angeles,Los Angeles,2,4,2,2277,6547,34.08628,-118.366358,1924,78689,96027,2,0,2,7,0,52024,487693.22222222225
12001410,Los Angeles,Los Angeles,2,2,2,1390,6531,34.088091,-118.36318200000001,1923,94526,96027,1,0,7,7,0,52024,369826.6
12003972,Los Angeles,Los Angeles,2,4,2,1666,4312,34.087247999999995,-118.330303,1921,71950,96019,2,0,2,7,0,52024,358072.2
12006858,Los Angeles,Los Angeles,2,4,2,2689,5117,34.086797,-118.29720400000001,1939,532796,96010,2,0,2,7,0,52024,248616.0
12007003,Los Angeles,Los Angeles,2,4,2,1702,5056,34.088729,-118.29585,1921,233191,96010,1,0,7,4,0,52024,275794.14285714284
12007026,Los Angeles,Los Angeles,1,3,1,1307,5156,34.086528,-118.295842,1920,48913,96010,1,0,7,7,0,52024,268331.8
12007954,Los Angeles,Los Angeles,3,3,3,1758,7506,34.080925,-118.28793,1908,40750,95985,3,0,2,7,0,52024,47087.333333333336
12008582,Los Angeles,Los Angeles,2,6,2,1760,6075,34.100615999999995,-118.28332900000001,1907,212725,96008,2,0,2,7,0,52024,466513.4166666667
12009020,Los Angeles,Los Angeles,2,2,2,1522,6250,34.092566999999995,-118.28493999999999,1907,430334,96010,2,0,2,7,0,52024,361343.625
12009403,Los Angeles,Los Angeles,3,3,3,1868,6885,34.096187,-118.296628,1920,159677,96008,1,1,2,7,0,52024,348465.0
12009621,Los Angeles,Los Angeles,1,2,1,986,1570,34.1033,-118.31,1922,251971,96008,1,0,7,7,0,52024,131055.33333333333
12010072,Los Angeles,Los Angeles,1,1,1,674,18112,34.1001,-118.305,1959,95532,96008,1,0,7,7,0,52024,255198.2
12010341,Los Angeles,Los Angeles,5,5,5,2808,8625,34.095888,-118.30511499999999,1923,533000,96008,4,0,2,7,0,52024,255198.2
12010776,Los Angeles,Los Angeles,3,3,3,1087,8559,34.0989,-118.318,1985,213252,96009,1,1,2,4,0,52024,221259.0
12011305,Los Angeles,Los Angeles,4,8,4,4632,6485,34.095939,-118.321751,1921,76958,96009,4,0,2,7,0,52024,244270.5
12012442,Los Angeles,Los Angeles,2,2,2,1500,33896,34.1021,-118.34700000000001,1965,384408,96027,1,1,2,1,0,52024,530828.3846153846
12013550,Los Angeles,Los Angeles,1,1,1,589,23794,34.0959,-118.34200000000001,1977,210044,96009,1,1,2,4,0,52024,369719.0
12014101,Los Angeles,Los Angeles,6,4,6,4010,11135,34.118126000000004,-118.34442800000001,1955,2840824,96049,1,1,2,1,1,52024,889178.6666666666
12014269,Los Angeles,Los Angeles,4,4,4,2825,21935,34.110341,-118.33868400000001,1951,155806,96049,1,0,2,4,0,52024,629384.625
12014368,Los Angeles,Los Angeles,5,4,5,2708,5395,34.105674,-118.338108,1954,304970,96049,3,0,2,4,0,52024,629384.625
12014559,Los Angeles,Los Angeles,2,3,2,1737,4487,34.108133,-118.338351,1924,357983,96049,1,0,7,4,0,52024,629384.625
12015008,Los Angeles,Los Angeles,3,5,3,3018,7944,34.099641,-118.35595,1923,2308998,96027,1,0,7,4,1,52024,667439.0
12016139,Los Angeles,Los Angeles,5,3,5,4226,8312,34.104656,-118.36018899999999,2000,2155098,96027,1,1,2,1,0,52024,1334148.7142857143
12016422,Los Angeles,Los Angeles,1,2,1,1364,16881,34.1003,-118.363,1963,275501,96027,1,1,2,4,0,52024,789184.8571428572
12016927,Los Angeles,Los Angeles,2,2,2,1646,5568,34.102942,-118.36356,1956,1003227,96027,1,1,2,4,0,52024,1156777.2
12021929,Los Angeles,Los Angeles,6,5,6,4245,14808,34.094175,-118.388857,1948,2480966,96050,1,0,2,4,0,52024,992151.5
12022478,Los Angeles,Los Angeles,4,3,4,2941,15869,34.105796000000005,-118.386577,1961,238839,96050,1,0,2,10,1,52024,1556002.6
12022906,Los Angeles,Los Angeles,3,3,3,2176,7378,34.106549,-118.37878400000001,1952,741912,96027,1,1,2,4,1,52024,633186.5833333334
12023322,Los Angeles,Los Angeles,2,3,2,1735,31064,34.110108000000004,-118.383192,1952,105889,96027,1,0,2,7,0,52024,574654.625
12023527,Los Angeles,Los Angeles,5,5,5,5475,14893,34.121534999999994,-118.39018300000001,1977,621857,96027,1,1,2,10,1,52024,1141980.75
12023657,Los Angeles,Los Angeles,3,4,3,2187,11197,34.114849,-118.385168,1936,1066004,96027,1,1,2,4,0,52024,770567.8333333334
12023879,Los Angeles,Los Angeles,2,3,2,1648,5296,34.113244,-118.387923,1950,983617,96027,1,1,2,7,0,52024,882757.8333333334
12023902,Los Angeles,Los Angeles,2,2,2,1443,5180,34.110620000000004,-118.388879,1958,966623,96027,1,0,2,4,0,52024,688959.6666666666
12024146,Los Angeles,Los Angeles,3,4,3,2718,11173,34.117241,-118.388181,1963,878664,96027,1,1,2,4,1,52024,907708.8
12024298,Los Angeles,Los Angeles,3,2,3,1853,17205,34.114546000000004,-118.37663400000001,1922,291668,96027,1,0,7,4,1,52024,459350.4
12024366,Los Angeles,Los Angeles,3,3,3,1931,5973,34.113532,-118.371141,1991,787042,96027,1,0,2,4,0,52024,1089984.5
12024837,Los Angeles,Los Angeles,3,4,3,2451,16080,34.119745,-118.381849,1961,556227,96027,1,1,2,4,1,52024,871703.3333333334
12025615,Los Angeles,Los Angeles,1,1,1,649,2999,34.105622,-118.37455200000001,1924,264348,96027,1,0,7,7,0,52024,1101646.0
12025911,Los Angeles,Los Angeles,3,4,3,2871,8857,34.105015,-118.363599,1925,1434453,96027,1,1,2,4,1,52024,1199412.4
12026018,Los Angeles,Los Angeles,3,3,3,2575,11151,34.115924,-118.36150500000001,1975,449223,96027,1,0,2,4,1,52024,960165.8888888889
12026064,Los Angeles,Los Angeles,3,2,3,2434,26723,34.107169,-118.36126000000002,1977,1109159,96027,1,1,2,4,0,52024,1334148.7142857143
12026546,Los Angeles,Los Angeles,2,2,2,1724,12573,34.119871,-118.35650700000001,1963,1683594,96027,1,0,2,4,1,52024,1034304.3333333334
12026569,Los Angeles,Los Angeles,2,3,2,1245,6229,34.121972,-118.35866299999999,1955,102150,96027,1,0,2,4,0,52024,1081736.6
12026615,Los Angeles,Los Angeles,4,3,4,5586,6707,34.122609999999995,-118.35845,1996,894399,96027,1,1,2,10,0,52024,893381.0
12026852,Los Angeles,Los Angeles,5,4,5,5158,20272,34.123115999999996,-118.369096,1941,4258818,96027,1,1,2,4,1,52024,1550042.0
12027120,Los Angeles,Los Angeles,5,6,5,5276,14111,34.124672,-118.370502,1966,1320030,96027,1,1,2,10,1,52024,1440915.142857143
12027189,Los Angeles,Los Angeles,4,4,4,2859,10266,34.115660999999996,-118.359978,1979,1304280,96027,1,1,2,1,0,52024,922841.125
12027212,Los Angeles,Los Angeles,3,3,3,2747,12375,34.119493,-118.352646,1979,797143,96027,1,1,2,4,1,52024,1266875.5
12027715,Los Angeles,Los Angeles,2,2,2,1434,19545,34.1037,-118.34899999999999,1962,268544,96027,1,1,2,10,1,52024,291015.6923076923
12027799,Los Angeles,Los Angeles,2,2,2,1325,32021,34.1043,-118.348,1965,533526,96027,1,1,2,4,1,52024,583361.8461538461
12027928,Los Angeles,Los Angeles,3,3,3,2574,9110,34.11591,-118.343875,1956,1311493,96049,1,0,2,1,0,52024,1099949.142857143
12027951,Los Angeles,Los Angeles,1,2,1,720,1820,34.105953,-118.32895400000001,1918,468204,96049,1,0,7,7,0,52024,645018.5
12028256,Los Angeles,Los Angeles,2,3,2,2305,3542,34.108206,-118.33201899999999,1928,95415,96049,1,0,2,4,0,52024,590427.8888888889
12029279,Los Angeles,Los Angeles,1,1,1,685,598159,34.1182,-118.336,1975,88170,96049,1,1,2,4,1,52024,430852.0
12029379,Los Angeles,Los Angeles,2,2,2,1002,598159,34.1182,-118.336,1975,162431,96049,1,1,2,4,1,52024,430852.0
12029432,Los Angeles,Los Angeles,3,2,3,1870,14551,34.123113000000004,-118.33931399999999,1960,933695,96049,1,0,2,4,1,52024,1230427.6666666667
12029804,Los Angeles,Los Angeles,3,4,3,2503,4848,34.136292,-118.343167,1953,1223975,96049,1,1,2,4,0,52024,832040.6666666666
12029949,Los Angeles,Los Angeles,2,2,2,1806,4214,34.133101,-118.345148,1959,956295,96049,1,1,2,4,0,52024,782401.5454545454
12030370,Los Angeles,Los Angeles,2,3,2,2608,6372,34.129816,-118.34347199999999,1933,965270,96049,1,0,7,4,0,52024,824036.4285714285
12030652,Los Angeles,Los Angeles,2,3,2,1788,5800,34.116094,-118.31920600000001,1932,56403,96049,1,0,2,7,0,52024,533212.1666666666
12030927,Los Angeles,Los Angeles,3,2,3,1996,5981,34.119116999999996,-118.31748700000001,1959,915255,96049,1,1,2,4,0,52024,477790.14285714284
12031148,Los Angeles,Los Angeles,2,2,2,1218,11504,34.115409,-118.313974,1953,677025,96049,1,0,7,4,0,52024,782226.3
12031240,Los Angeles,Los Angeles,3,3,3,2575,11331,34.115082,-118.30975500000001,1951,489144,96049,1,0,2,4,0,52024,910254.2
12031263,Los Angeles,Los Angeles,3,3,3,2156,13062,34.117467,-118.310933,1953,1662500,96049,1,1,2,4,0,52024,942889.6666666666
12031625,Los Angeles,Los Angeles,1,3,1,1332,6958,34.124970000000005,-118.322107,1957,380445,96049,1,0,2,4,0,52024,628309.25
12032036,Los Angeles,Los Angeles,3,4,3,2790,10528,34.1229,-118.31942099999999,1924,94200,96049,1,0,7,4,0,52024,578102.2
12032082,Los Angeles,Los Angeles,2,3,2,1745,7144,34.126515000000005,-118.31658999999999,1961,101130,96049,1,0,2,4,0,52024,298071.0
12032629,Los Angeles,Los Angeles,4,4,4,2368,3406,34.113174,-118.32094599999999,1928,663639,96049,3,0,2,7,0,52024,634187.7
12033344,Los Angeles,Los Angeles,3,3,3,1537,26164,34.1069,-118.318,1990,345748,96049,1,1,2,4,0,52024,539824.0
12033413,Los Angeles,Los Angeles,2,2,2,912,8999,34.1077,-118.319,1963,227931,96049,1,0,7,7,0,52024,491261.6
