zpid,cityid,counties,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,latitude,longitude,yearbuilt,amount,zipcode,units,airconditiontype,heatsystemtype,buildingquality,pools,Earning
13099912,Diamond Bar,Los Angeles,2,4,2,2000,8871,33.995981,-117.844623,1979,294146,96522,1,1,2,4,0,89221
13100035,Diamond Bar,Los Angeles,3,3,3,1846,2270,33.998436,-117.846784,1980,466196,96522,1,1,2,4,0,89221
13100135,Diamond Bar,Los Angeles,3,4,3,2585,13894,33.994536,-117.848885,1981,890698,96522,1,1,2,4,1,89221
13100158,Diamond Bar,Los Angeles,3,3,3,2050,8579,33.995725,-117.849078,1979,748988,96522,1,1,2,4,1,89221
13100281,Diamond Bar,Los Angeles,2,4,2,2590,8192,33.996243,-117.853438,1986,873262,96522,1,1,2,4,0,89221
13100381,Diamond Bar,Los Angeles,3,4,3,2294,7751,33.993787,-117.856697,1976,576854,96522,1,1,2,4,1,89221
13100519,Diamond Bar,Los Angeles,5,5,5,4425,7559,33.992128,-117.845009,1999,1339353,96505,1,1,2,1,0,89221
13100840,Rowland Heights,Los Angeles,4,4,4,3042,8636,33.986761,-117.862145,1973,667861,96522,1,1,2,4,1,59534
13101009,Rowland Heights,Los Angeles,3,4,3,1811,6857,33.989927,-117.858733,1976,290287,96522,1,1,2,4,0,59534
13101155,Rowland Heights,Los Angeles,3,5,3,2802,12027,33.985282,-117.855211,1972,314138,96522,1,1,2,4,1,59534
13101792,Diamond Bar,Los Angeles,3,3,3,1714,7305,33.982436,-117.850786,1985,596960,96522,1,1,2,4,0,89221
13101815,Diamond Bar,Los Angeles,3,3,3,1728,5822,33.981673,-117.847213,1986,324814,96522,1,1,2,4,0,89221
13102130,Diamond Bar,Los Angeles,2,2,2,912,158429,33.9796,-117.853,1988,257608,96522,1,1,2,4,0,89221
13102230,Diamond Bar,Los Angeles,3,3,3,1893,6356,33.980796,-117.852174,1987,319461,96522,1,1,2,4,1,89221
11719822,Los Angeles,Los Angeles,1,3,1,1240,6799,34.023978,-118.306146,1911,289826,95999,1,0,7,7,0,52024
12456979,Long Beach,Los Angeles,1,3,1,1178,4275,33.850276,-118.185184,1929,300611,96239,1,0,7,7,0,54971
12755091,Norwalk,Los Angeles,2,3,2,1500,6381,33.896636,-118.074525,1948,348977,96193,1,0,7,7,0,59756
11459099,Los Angeles,Los Angeles,4,4,4,4507,10236,33.972446,-118.401155,1990,1855692,96026,1,1,2,1,1,52024
11452225,Torrance,Los Angeles,2,3,2,1883,5355,33.869572,-118.322605,1953,464624,96162,1,0,2,7,0,79549
10986909,Los Angeles,Los Angeles,3,3,3,2056,46033,34.260439,-118.401145,1946,1275580,96361,2,0,2,7,0,52024
10898554,Los Angeles,Los Angeles,1,1,1,1321,7338,34.170224,-118.379496,1916,415739,96446,1,0,7,7,0,52024
11753133,Los Angeles,Los Angeles,2,4,2,3288,7083,34.053763,-118.359713,1935,920446,96000,2,0,2,7,0,52024
12993478,Baldwin Park,Los Angeles,3,3,3,1217,18138,34.064,-117.993,1982,127229,96465,1,1,2,7,0,51742
11182586,Palmdale,Los Angeles,3,4,3,2475,6677,34.620801,-118.216348,1988,214185,97329,1,1,2,7,0,52392
11502535,Manhattan Beach,Los Angeles,3,3,3,1766,9496,33.893699,-118.404319,1953,131926,96117,1,0,2,4,0,143527
11602328,Los Angeles,Los Angeles,2,3,2,1558,5999,34.048504,-118.391006,1946,805663,96016,1,0,2,7,0,52024
11621511,Los Angeles,Los Angeles,2,3,2,1644,6500,34.060222,-118.420631,1936,1337729,96005,1,0,2,4,1,52024
12736223,La Mirada,Los Angeles,3,4,3,1956,3253,33.90342,-117.982567,1999,303135,96190,1,1,2,4,0,79330
11301632,Lancaster,Los Angeles,2,4,2,1487,6508,34.680431,-118.084054,1991,161000,97318,1,1,2,7,0,47225
12852848,Covina,Los Angeles,4,3,4,3180,31120,34.059531,-117.869228,1951,353475,96475,1,1,2,1,0,64813
11120894,Santa Clarita,Los Angeles,4,3,4,3024,4699,34.428621,-118.553177,2001,607619,96378,1,1,2,4,0,83554
11841409,Monterey Park,Los Angeles,3,4,3,2796,22048,34.069317,-118.132172,1999,655155,96496,1,1,2,4,0,54097
12140011,Arcadia,Los Angeles,3,3,3,2272,8015,34.133203,-118.025838,1999,844543,96267,1,1,2,4,0,79934
10817708,Los Angeles,Los Angeles,4,5,4,3819,26777,34.145671,-118.535854,1995,768531,96379,1,1,2,10,0,52024
11104490,Santa Clarita,Los Angeles,3,5,3,2981,7294,34.435944,-118.465151,2000,515089,91351,1,1,2,4,0,83554
11185751,Palmdale,Los Angeles,2,4,2,2426,7414,34.61955,-118.192565,2001,280000,97329,1,1,2,4,0,52392
12143267,Arcadia,Los Angeles,3,3,3,2072,69613,34.129382,-118.054778,1999,806000,96268,1,1,2,4,0,79934
12608354,Torrance,Los Angeles,4,4,4,2697,314212,33.817955,-118.339814,1999,1068000,96163,1,1,2,1,0,79549
12976268,El Monte,Los Angeles,3,4,3,1650,2248,34.09587,-118.01209,1999,455000,96479,1,1,2,4,0,38085
10711736,Los Angeles,Los Angeles,3,4,3,2226,11098,34.220137,-118.621245,1978,235893,96339,1,1,2,4,0,52024
10711882,Los Angeles,Los Angeles,2,4,2,1882,11015,34.221355,-118.616409,1972,85630,96339,1,0,2,4,0,52024
10712074,Los Angeles,Los Angeles,5,3,5,1921,12197,34.22388,-118.621893,1959,370109,96339,1,0,2,4,1,52024
10712427,Los Angeles,Los Angeles,2,4,2,1519,8129,34.221216,-118.62828,1971,70125,96339,1,1,2,7,0,52024
10712803,Los Angeles,Los Angeles,2,4,2,1875,11254,34.222618,-118.6358,1963,92564,96339,1,0,2,4,1,52024
10713988,Los Angeles,Los Angeles,2,3,2,1901,11197,34.222309,-118.610331,1959,476000,96339,1,0,2,4,1,52024
10714080,Los Angeles,Los Angeles,3,4,3,2064,12776,34.231081,-118.607943,1966,604000,96339,1,0,2,4,0,52024
10714608,Los Angeles,Los Angeles,3,4,3,1812,173412,34.216577,-118.605695,1979,270410,96339,1,1,2,4,0,52024
10714892,Los Angeles,Los Angeles,2,3,2,1470,6701,34.214005,-118.607528,1963,69924,96339,1,0,2,4,0,52024
10714938,Los Angeles,Los Angeles,2,3,2,1349,8181,34.213179,-118.605966,1958,428391,96339,1,0,2,4,0,52024
10715344,Los Angeles,Los Angeles,2,4,2,1416,7451,34.211703,-118.609185,1959,399658,96339,1,1,2,7,0,52024
10715605,Los Angeles,Los Angeles,2,5,2,1976,7501,34.214994,-118.616433,1957,242592,96339,1,0,2,7,0,52024
10715897,Los Angeles,Los Angeles,2,3,2,1570,6899,34.208871,-118.617343,1959,282825,96339,1,0,2,7,1,52024
10716089,Los Angeles,Los Angeles,2,4,2,1409,7535,34.212909,-118.621146,1962,62784,96339,1,0,2,7,0,52024
10716741,Los Angeles,Los Angeles,2,3,2,1614,7499,34.211613,-118.625456,1959,344013,96339,1,0,2,7,0,52024
11020882,Los Angeles,Los Angeles,2,4,2,1665,7676,34.260839,-118.439642,1999,278452,96361,1,1,2,4,0,52024
11068040,Los Angeles,Los Angeles,4,4,4,3117,7461,34.291399,-118.57366,2000,638413,96356,1,1,2,4,0,52024
11141774,Santa Clarita,Los Angeles,3,4,3,2960,5579,34.369875,-118.507132,2002,458726,96352,1,1,2,4,0,83554
11145939,Santa Clarita,Los Angeles,3,5,3,2680,6571,34.396733,-118.533056,1999,655000,91350,1,1,2,4,0,83554
11572896,Los Angeles,Los Angeles,2,2,2,1310,9848,34.0415,-118.468,1999,682000,96006,1,1,2,1,0,52024
11591049,Santa Monica,Los Angeles,1,1,1,632,8978,34.0051,-118.489,1973,343644,96152,1,0,7,4,0,76580
11593524,Santa Monica,Los Angeles,9,4,9,6691,11258,34.018595,-118.504313,1927,14600000,96150,1,1,2,10,1,76580
11616154,Los Angeles,Los Angeles,2,2,2,1754,20243,34.0511,-118.444,1998,746201,96006,1,1,2,4,0,52024
11645664,Los Angeles,Los Angeles,1,0,1,502,79815,34.0645,-118.449,1973,338632,96005,1,1,2,4,1,52024
11772487,Los Angeles,Los Angeles,2,6,2,2190,3644,34.012428,-118.271752,1999,300414,95992,1,1,2,7,0,52024
11846824,Monterey Park,Los Angeles,1,1,1,554,35447,34.062,-118.138,1999,183596,96496,1,1,2,7,0,54097
11964910,Los Angeles,Los Angeles,2,3,2,1236,2720,34.102182,-118.208688,1988,610000,96046,1,1,2,7,0,52024
12574683,Compton,Los Angeles,3,4,3,2006,3350,33.86941,-118.248499,2000,511000,96230,1,1,2,4,0,43507
12608370,Torrance,Los Angeles,4,4,4,2508,314212,33.817653,-118.339727,2000,758525,96163,1,1,2,1,0,79549
11150434,Santa Clarita,Los Angeles,3,4,3,2838,6690,34.396476,-118.446594,2000,489266,96401,1,1,2,4,1,83554
11113871,Santa Clarita,Los Angeles,3,2,3,1234,84389,34.46404,-118.542693,1999,364300,91354,1,1,2,4,0,83554
11120964,Santa Clarita,Los Angeles,4,3,4,2911,4012,34.428135,-118.552209,2000,629312,96378,1,1,2,4,0,83554
11150467,Santa Clarita,Los Angeles,3,4,3,2233,7317,34.395239,-118.445044,2000,434633,96401,1,1,2,4,0,83554
11492404,Redondo Beach,Los Angeles,3,3,3,2202,51984,33.8603,-118.369,2000,514037,96124,1,0,2,1,0,105145
11528951,Culver City,Los Angeles,3,4,3,2252,3115,33.998581,-118.396235,1999,561402,96095,1,1,2,4,0,81189
12249089,Los Angeles,Los Angeles,3,3,3,2123,3121,33.86933,-118.290643,2000,576000,96105,1,1,2,4,0,52024
13059546,Diamond Bar,Los Angeles,5,4,5,3928,9467,34.010468,-117.798986,2002,1123484,96505,1,1,2,4,0,89221
11068285,Los Angeles,Los Angeles,3,4,3,2857,5925,34.276037,-118.584372,2002,714610,96356,1,1,2,4,0,52024
11120813,Santa Clarita,Los Angeles,5,5,5,4092,6341,34.427888,-118.557322,2001,1083000,96378,1,1,2,1,0,83554
11120836,Santa Clarita,Los Angeles,3,3,3,3105,5398,34.427885,-118.555156,2003,760873,96378,1,1,2,4,0,83554
11121123,Santa Clarita,Los Angeles,3,3,3,1788,5775,34.430358,-118.559462,2000,454792,96378,1,1,2,4,0,83554
11121169,Santa Clarita,Los Angeles,3,4,3,2187,4508,34.43049,-118.559663,2002,475520,96378,1,1,2,4,0,83554
11123861,Santa Clarita,Los Angeles,3,4,3,3556,7171,34.440127,-118.464418,2002,527261,91351,1,1,2,4,0,83554
11123869,Santa Clarita,Los Angeles,3,5,3,3556,13881,34.439532,-118.466356,2002,476483,91351,1,1,2,4,0,83554
11138078,Santa Clarita,Los Angeles,2,3,2,2699,18627,34.374234,-118.52914,1988,663000,96352,1,1,2,4,0,83554
11150581,Santa Clarita,Los Angeles,3,4,3,2935,10905,34.395872,-118.454212,2001,614764,96401,1,1,2,4,1,83554
11237289,Palmdale,Los Angeles,3,3,3,2429,6936,34.55089,-118.065288,2003,256000,97328,1,1,2,4,0,52392
11237312,Palmdale,Los Angeles,3,3,3,2429,6999,34.552617,-118.065865,2001,228248,97328,1,1,2,4,0,52392
11237373,Palmdale,Los Angeles,3,3,3,2270,7319,34.550298,-118.063165,2002,248000,97328,1,1,2,4,0,52392
11398327,Inglewood,Los Angeles,2,1,2,947,9156,33.979485,-118.350989,1961,35604,96134,1,1,2,4,0,42044
11433935,Gardena,Los Angeles,3,3,3,1737,95708,33.886087,-118.317942,2001,428000,96106,1,1,2,4,0,47674
11537910,Los Angeles,Los Angeles,3,2,3,1728,122942,33.9846,-118.444,1999,936000,96128,1,1,2,10,1,52024
11845150,Monterey Park,Los Angeles,3,4,3,2176,43106,34.058334,-118.110833,2001,589960,96497,1,1,2,4,0,54097
11886881,Pasadena,Los Angeles,3,3,3,2066,10161,34.1253,-118.143,1999,693435,96294,1,1,2,4,0,72402
12104034,Pasadena,Los Angeles,2,2,2,1106,38964,34.1493,-118.138,2000,530388,96289,1,1,2,4,0,72402
12282609,Lynwood,Los Angeles,3,4,3,1851,4893,33.923921,-118.210911,2003,268119,96113,1,1,2,4,0,43109
12400840,Downey,Los Angeles,3,3,3,1477,41326,33.9471,-118.115,2000,288230,96100,1,1,2,7,0,62897
12766129,El Monte,Los Angeles,3,4,3,1478,1848,34.060424,-118.017523,2001,249516,96479,1,1,2,4,0,38085
11006462,Los Angeles,Los Angeles,3,3,3,2118,3589145,34.311237,-118.403188,2001,466000,96368,1,1,2,4,0,52024
11006485,Los Angeles,Los Angeles,3,3,3,2118,3589145,34.313032,-118.401956,2001,334431,96368,1,1,2,4,0,52024
11006508,Los Angeles,Los Angeles,3,3,3,1842,3589145,34.311046,-118.404562,2001,394473,96368,1,1,2,4,0,52024
12547859,Long Beach,Los Angeles,2,3,2,1326,37910,33.7645,-118.174,2000,517426,96236,1,1,2,1,0,54971
10994603,Los Angeles,Los Angeles,3,3,3,1884,3977,34.266461,-118.311603,2001,539000,96282,1,1,2,4,0,52024
11120397,Santa Clarita,Los Angeles,3,3,3,2069,168528,34.427194,-118.56209,2001,386569,96378,1,1,2,4,0,83554
11845059,Monterey Park,Los Angeles,3,4,3,1969,27147,34.058692,-118.113004,2001,424060,96497,1,1,2,4,0,54097
11570449,Los Angeles,Los Angeles,3,3,3,1780,14751,34.0505,-118.469,2000,1003226,96030,1,1,2,1,0,52024
11121069,Santa Clarita,Los Angeles,3,3,3,1993,29714,34.4272,-118.546,2001,365548,96378,1,1,2,4,0,83554
11562659,Los Angeles,Los Angeles,2,2,2,1008,24767,34.0395,-118.441,1985,555889,96006,1,1,2,4,0,52024
12211237,Los Angeles,Los Angeles,1,2,1,974,3191,33.956555,-118.279182,2002,169491,95984,1,1,2,7,0,52024
12425275,Cerritos,Los Angeles,1,1,1,786,180578,33.8482,-118.081,2001,70665,96206,1,1,2,7,0,90321
12794133,Whittier,Los Angeles,3,4,3,1576,234619,33.935333,-118.037468,2001,386647,96172,1,1,2,4,0,66457
11186245,Palmdale,Los Angeles,3,5,3,3341,7463,34.620724,-118.188637,2002,368858,97329,1,1,2,4,0,52392
12547176,Long Beach,Los Angeles,2,2,2,1393,37471,33.7646,-118.175,2001,535916,96236,1,1,2,1,0,54971
11148986,Santa Clarita,Los Angeles,4,5,4,3274,13212,34.428819,-118.436953,2003,486533,96401,1,1,2,4,0,83554
12425335,Cerritos,Los Angeles,1,1,1,786,180578,33.8482,-118.081,2001,70666,96206,1,1,2,7,0,90321
11068470,Los Angeles,Los Angeles,5,4,5,3921,11177,34.294103,-118.579301,2002,964070,96356,1,1,2,1,0,52024
11186009,Palmdale,Los Angeles,3,4,3,2258,8125,34.613186,-118.200284,2001,277788,97329,1,1,2,4,0,52392
12899709,La Verne,Los Angeles,3,4,3,2243,5643,34.097988,-117.788211,2002,467883,96494,1,1,2,4,1,74631
10784686,Los Angeles,Los Angeles,3,4,3,1772,88994,34.2002,-118.546,2001,330458,96364,1,1,2,4,1,52024
10979105,Los Angeles,Los Angeles,3,4,3,2311,7936,34.303586,-118.413747,2003,468899,96368,1,1,2,4,0,52024
11162336,Santa Clarita,Los Angeles,3,5,3,3286,9518,34.440856,-118.378631,2003,565468,96401,1,1,2,4,0,83554
11186442,Palmdale,Los Angeles,2,4,2,2422,30331,34.605651,-118.195106,2003,367000,97329,1,1,2,4,1,52392
11195874,Palmdale,Los Angeles,3,3,3,1687,260343,34.614478,-118.128378,2002,147538,97328,1,1,2,4,0,52392
11452484,Torrance,Los Angeles,3,3,3,1671,44256,33.8721,-118.315,2001,411768,96162,1,0,2,4,0,79549
11601893,Los Angeles,Los Angeles,3,2,3,1733,19500,34.0536,-118.395,2001,678270,96016,1,1,2,10,0,52024
11654534,Los Angeles,Los Angeles,5,5,5,5562,83422,34.130297,-118.427741,1979,3564654,96086,1,1,2,10,1,52024
12767109,El Monte,Los Angeles,2,4,2,1414,7507,34.05472,-118.022479,2003,413034,96479,1,1,2,4,0,38085
13056989,Azusa,Los Angeles,3,3,3,2160,5238,34.1607,-117.900842,2002,611987,96464,1,1,2,4,0,53135
11513044,Hermosa Beach,Los Angeles,3,3,3,2448,4358,33.858406,-118.388969,2001,1150000,96109,1,0,2,1,0,111187
12150951,La Crescenta,Los Angeles,3,3,3,1770,19852,34.2091,-118.226,2001,573774,96275,1,1,2,4,0,85458
11095719,Los Angeles,Los Angeles,3,3,3,1429,87278,34.2333,-118.602,2002,257762,96339,1,1,2,4,0,52024
12504251,Long Beach,Los Angeles,3,4,3,1558,3206,33.793701,-118.183802,2001,361000,96240,1,1,2,4,0,54971
11191053,Palmdale,Los Angeles,2,3,2,2682,7951,34.595731,-118.181668,2003,230536,97329,1,1,2,4,0,52392
10875781,Los Angeles,Los Angeles,3,3,3,1765,5165,34.216601,-118.394825,2002,384171,96450,1,1,2,4,0,52024
10899043,Los Angeles,Los Angeles,1,1,1,636,32045,34.1641,-118.378,1988,234000,96446,1,1,2,4,1,52024
11614583,Los Angeles,Los Angeles,3,3,3,1980,11768,34.0471,-118.439,2002,887600,96006,1,1,2,1,0,52024
13068071,Walnut,Los Angeles,5,6,5,4484,17100,34.025554,-117.847057,2002,1507116,96522,1,1,2,1,1,100184
10782304,Los Angeles,Los Angeles,4,4,4,1879,25488,34.1809,-118.544,2002,444665,96364,1,1,2,4,0,52024
10875788,Los Angeles,Los Angeles,3,4,3,1840,5101,34.217057,-118.394897,2003,484000,96450,1,1,2,4,0,52024
11150952,Santa Clarita,Los Angeles,3,4,3,3313,7057,34.407449,-118.439846,2005,598000,96401,1,1,2,4,0,83554
11151052,Santa Clarita,Los Angeles,4,5,4,3456,6127,34.404803,-118.439002,2005,608000,96401,1,1,2,4,0,83554
11151198,Santa Clarita,Los Angeles,4,5,4,3215,6264,34.401485,-118.446545,2004,491196,96401,1,1,2,4,0,83554
11191302,Palmdale,Los Angeles,3,5,3,2916,8269,34.596239,-118.176997,2003,334042,97329,1,1,2,4,0,52392
11191325,Palmdale,Los Angeles,3,5,3,2916,7032,34.597112,-118.174516,2003,330000,97329,1,1,2,4,0,52392
11306137,Lancaster,Los Angeles,3,6,3,2818,6547,34.687999,-118.212285,2003,269000,97319,1,1,2,4,0,47225
11570038,Los Angeles,Los Angeles,3,3,3,1764,7347,34.0521,-118.467,2001,928181,96030,1,1,2,10,0,52024
11577616,Santa Monica,Los Angeles,3,2,3,1422,6490,34.0317,-118.481,2001,621962,96151,1,1,2,1,0,76580
11607470,Los Angeles,Los Angeles,3,3,3,1723,13248,34.0495,-118.419,2003,656766,96045,1,1,2,1,0,52024
11611167,Los Angeles,Los Angeles,2,2,2,1857,14862,34.0575,-118.423,2000,663753,96006,1,1,2,10,0,52024
11612886,Los Angeles,Los Angeles,2,2,2,1365,20902,34.0482,-118.432,2001,595708,96006,1,1,2,1,0,52024
11658379,Los Angeles,Los Angeles,2,3,2,1124,28358,34.0619,-118.468,1963,550089,96030,1,1,2,4,0,52024
11712173,Los Angeles,Los Angeles,3,3,3,1657,131315,34.0008,-118.356,2002,319338,95989,1,1,2,4,0,52024
12030105,Los Angeles,Los Angeles,3,3,3,1980,5296,34.130268,-118.344447,2002,554000,96049,1,1,2,4,0,52024
12979894,El Monte,Los Angeles,3,4,3,2114,5677,34.086667,-118.005261,2003,463828,96479,1,1,2,4,0,38085
13004660,El Monte,Los Angeles,3,4,3,1558,2007,34.0648,-118.06,2004,457000,96480,1,1,2,4,0,38085
13069804,Walnut,Los Angeles,3,3,3,2212,5744,34.028843,-117.836982,2002,740000,96522,1,1,2,4,0,100184
11660598,Los Angeles,Los Angeles,8,8,8,11155,28336,34.060477,-118.48866,2014,9535073,96030,1,1,2,1,1,52024
12673626,Torrance,Los Angeles,3,4,3,3747,6599,33.843256,-118.370712,2002,813427,96161,1,0,2,1,0,79549
11566132,Los Angeles,Los Angeles,3,2,3,1554,17231,34.0457,-118.464,1991,664006,96006,1,1,2,4,0,52024
11705978,Los Angeles,Los Angeles,2,5,2,1734,8578,34.001654,-118.280817,1920,248375,96018,1,0,7,7,0,52024
10782426,Los Angeles,Los Angeles,3,3,3,1974,7680,34.184852,-118.543488,1941,632386,96364,1,1,2,4,0,52024
11046934,Los Angeles,Los Angeles,3,4,3,1936,129935,34.239409,-118.460679,2003,349466,96369,1,1,2,4,0,52024
11150904,Santa Clarita,Los Angeles,3,4,3,2442,19590,34.408309,-118.442322,2004,420554,96401,1,1,2,4,0,83554
11186786,Palmdale,Los Angeles,3,3,3,2684,6663,34.622787,-118.191126,2004,273765,97329,1,1,2,4,0,52392
11306542,Lancaster,Los Angeles,2,3,2,1880,7019,34.685547,-118.209708,2004,189213,97319,1,1,2,4,0,47225
11312799,Lancaster,Los Angeles,2,4,2,1731,6560,34.672912,-118.075029,2003,206000,97318,1,1,2,4,0,47225
11477309,Manhattan Beach,Los Angeles,4,3,4,1884,2713,33.904402,-118.419041,2002,1559563,96117,1,0,2,1,0,143527
11485547,Redondo Beach,Los Angeles,4,4,4,2582,6498,33.886656,-118.37208,2003,922737,96124,1,0,2,1,0,105145
11524584,Los Angeles,Los Angeles,2,2,2,1230,41814,33.972,-118.429,2003,521525,96072,1,1,2,4,0,52024
11536871,Los Angeles,Los Angeles,3,3,3,3005,4761,33.986784,-118.455259,2001,2015000,96127,1,1,2,4,0,52024
11613796,Los Angeles,Los Angeles,2,2,2,1541,18180,34.039925,-118.435092,2003,695000,96045,1,1,2,1,0,52024
11779912,Los Angeles,Los Angeles,2,2,2,1420,44569,34.042,-118.264,2003,645647,95996,1,1,2,4,0,52024
11779935,Los Angeles,Los Angeles,2,2,2,1440,44569,34.042,-118.264,2003,538260,95996,1,1,2,4,0,52024
11779958,Los Angeles,Los Angeles,2,2,2,1438,44569,34.042,-118.264,2003,559000,95996,1,1,2,4,0,52024
11895888,Alhambra,Los Angeles,2,2,2,1034,22627,34.0949,-118.133,2003,271132,96531,1,1,2,4,0,53582
11992790,Los Angeles,Los Angeles,2,4,2,1827,5160,34.077245,-118.303254,1920,251102,95985,1,1,2,7,0,52024
12112825,Pasadena,Los Angeles,1,1,1,524,8513,34.1445,-118.114,1999,86262,96294,1,0,2,4,0,72402
12180388,Los Angeles,Los Angeles,2,3,2,1524,2251,33.983132,-118.316532,2000,201101,96028,1,0,2,7,0,52024
12351795,Downey,Los Angeles,5,5,5,3839,8351,33.939672,-118.101652,2003,809441,96101,1,0,2,4,0,62897
12358477,Maywood,Los Angeles,2,3,2,1224,7237,33.983139,-118.189453,1928,15349,96110,1,0,7,7,0,35582
12445519,Bellflower,Los Angeles,3,4,3,2473,10745,33.877237,-118.117148,1978,531640,96208,1,1,2,4,0,48823
12665834,Redondo Beach,Los Angeles,3,4,3,2743,7449,33.830351,-118.385087,2003,1274974,96123,1,0,2,1,0,105145
12764773,El Monte,Los Angeles,3,4,3,2149,2577,34.059877,-118.036748,1995,353585,96480,1,1,2,4,0,38085
10999666,Los Angeles,Los Angeles,1,2,1,1078,3987,34.241648,-118.292025,1941,397000,96284,1,0,2,7,0,52024
10806437,Los Angeles,Los Angeles,1,1,1,725,243467,34.1654,-118.583,2000,283937,96387,1,1,2,4,1,52024
10884345,Los Angeles,Los Angeles,3,3,3,1684,14070,34.2045,-118.43,2005,336593,96414,1,1,2,4,0,52024
11037090,Los Angeles,Los Angeles,2,4,2,1793,83308,34.241392,-118.447674,2004,397000,96411,1,1,2,4,0,52024
11115441,Santa Clarita,Los Angeles,3,3,3,1761,105926,34.438598,-118.556739,2004,341118,91354,1,1,2,4,0,83554
12111184,Pasadena,Los Angeles,1,1,1,737,29823,34.1429,-118.133,2004,270679,96289,1,1,2,1,1,72402
11489098,Redondo Beach,Los Angeles,3,4,3,2463,7493,33.876321,-118.374081,2003,941000,96124,1,0,2,1,0,105145
11825956,Los Angeles,Los Angeles,3,3,3,1291,13783,34.036959,-118.179186,1999,68145,96044,1,1,2,7,0,52024
12744158,Norwalk,Los Angeles,1,3,1,1049,6029,33.914872,-118.101673,1953,381000,96193,1,0,7,7,0,59756
11524636,Los Angeles,Los Angeles,3,3,3,2533,60421,33.971,-118.429,2004,1059695,96072,1,1,2,1,0,52024
11214501,Palmdale,Los Angeles,2,4,2,2030,6971,34.574077,-118.024356,2005,225007,97330,1,1,2,4,0,52392
12038256,Los Angeles,Los Angeles,4,4,4,3037,5771,34.117874,-118.276767,2004,1549379,96008,1,1,2,1,1,52024
12898909,La Verne,Los Angeles,1,3,1,1696,10476,34.09999,-117.766166,1909,175100,96494,1,0,2,7,0,74631
11523834,Los Angeles,Los Angeles,2,2,2,1304,80259,33.9721,-118.424,2004,576288,96072,1,1,2,1,0,52024
11578360,Santa Monica,Los Angeles,3,2,3,1740,8020,34.035,-118.49,2003,1644286,96150,1,1,2,10,0,76580
11978876,Los Angeles,Los Angeles,2,2,2,1340,8836,34.11023,-118.186888,1912,198296,96023,2,1,2,7,0,52024
11306887,Lancaster,Los Angeles,2,4,2,1880,9655,34.688085,-118.211359,2004,190397,97319,1,1,2,4,0,47225
12252233,Gardena,Los Angeles,3,3,3,1655,2700,33.90546,-118.291918,2005,419000,96104,1,0,2,4,0,47674
12961306,Monrovia,Los Angeles,5,5,5,4404,10734,34.127488,-118.007643,2006,1500074,96267,1,1,2,1,0,70358
10914748,Los Angeles,Los Angeles,4,4,4,3696,14427,34.136217,-118.385435,2004,1370853,96449,1,1,2,10,0,52024
11182234,Palmdale,Los Angeles,3,2,3,3206,112516,34.611382,-118.174115,2004,440000,97329,1,1,2,4,0,52392
11260384,Lancaster,Los Angeles,3,3,3,2770,34896,34.63588,-118.21492,2006,306879,97319,1,1,2,4,0,47225
11261436,Lancaster,Los Angeles,2,3,2,1404,16985,34.65426,-118.225444,2005,244000,97319,1,1,2,7,0,47225
11301043,Lancaster,Los Angeles,3,5,3,2505,13200,34.693995,-118.084621,2004,172051,97318,1,1,2,4,0,47225
11301066,Lancaster,Los Angeles,3,4,3,2100,6235,34.694418,-118.084085,2004,141087,97318,1,1,2,4,0,47225
11365240,Lancaster,Los Angeles,2,2,2,1056,110323,34.779916,-118.576209,1987,100659,97319,1,0,2,7,0,47225
11628585,Los Angeles,Los Angeles,4,4,4,3575,5131,34.061306,-118.381168,1931,169931,96016,2,0,2,4,0,52024
11718389,Los Angeles,Los Angeles,2,4,2,1924,5318,34.017568,-118.297334,2004,429609,96018,2,0,2,4,0,52024
11859624,Rosemead,Los Angeles,3,4,3,2493,5423,34.052372,-118.091894,2004,706000,96510,1,1,2,4,0,44906
12234831,Los Angeles,Los Angeles,4,6,4,1972,3374,33.939766,-118.273301,2004,379829,95984,2,0,2,4,0,52024
