,zpid,cityid,counties,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,latitude,longitude,yearbuilt,amount,zipcode,units,airconditiontype,heatsystemtype,buildingquality,pools
4936,12709388,Rancho Palos Verdes,Los Angeles,3,4,3,2790,8541,33757915,-118406080,1970,838298,96122,1,0,2,4,0
4937,12709547,Rancho Palos Verdes,Los Angeles,3,4,3,2184,8268,33774539,-118401001,1963,1082441,96122,1,0,2,4,0
4938,12709893,Rancho Palos Verdes,Los Angeles,3,5,3,2773,11902,33775099,-118396747,1964,774992,96122,1,0,2,4,0
4939,12709993,Rancho Palos Verdes,Los Angeles,3,4,3,2059,9802,33771736,-118395579,1963,726754,96122,1,0,2,4,0
4940,12710431,Rancho Palos Verdes,Los Angeles,2,4,2,1539,7654,33769106,-118396291,1972,658722,96122,1,0,2,4,0
4941,12710677,Rancho Palos Verdes,Los Angeles,2,3,2,1434,9011,33781099,-118400591,1962,697851,96122,1,0,2,4,0
4942,12710777,Rancho Palos Verdes,Los Angeles,3,4,3,2305,15065,33781307,-118398807,1964,323318,96122,1,0,2,4,0
4943,12710900,Rancho Palos Verdes,Los Angeles,3,4,3,1950,18782,33777074,-118396059,1963,1041000,96122,1,0,2,4,0
4944,12711000,Rancho Palos Verdes,Los Angeles,2,3,2,1504,8249,33777998,-118392920,1962,675774,96122,1,0,2,4,0
4945,12711100,Rancho Palos Verdes,Los Angeles,2,4,2,1786,6255,33778220,-118394676,1970,678285,96122,1,0,2,4,0
4946,12711200,Rancho Palos Verdes,Los Angeles,4,5,4,2788,9183,33779846,-118398463,1970,222510,96122,1,0,2,4,0
4947,12711300,Rancho Palos Verdes,Los Angeles,2,3,2,2028,7279,33776923,-118399553,1963,634928,96122,1,0,2,4,0
4948,12711423,Rancho Palos Verdes,Los Angeles,3,4,3,2244,9848,33772225,-118384625,1968,140301,96122,1,0,2,4,0
4949,12711523,Rancho Palos Verdes,Los Angeles,4,4,4,3080,8158,33771600,-118386188,1963,545964,96122,1,0,2,4,0
4950,12711806,Rancho Palos Verdes,Los Angeles,2,3,2,3194,11250,33769696,-118388024,1967,322666,96122,1,0,2,1,0
4951,12712835,Rancho Palos Verdes,Los Angeles,2,3,2,1328,7627,33774802,-118370038,1959,97871,96122,1,0,2,4,0
4952,12712935,Rancho Palos Verdes,Los Angeles,3,4,3,2530,7042,33773609,-118368702,1959,129487,96122,1,0,2,4,0
4953,12713058,Rancho Palos Verdes,Los Angeles,2,4,2,2001,7960,33775455,-118363684,1965,571239,96122,1,0,2,4,0
4954,12713349,Rancho Palos Verdes,Los Angeles,3,3,3,1978,753676,33776720,-118390455,1977,346449,96122,1,0,2,4,1
4955,12713449,Rancho Palos Verdes,Los Angeles,3,3,3,2067,753676,33776720,-118390455,1977,325923,96122,1,0,2,4,1
4956,12713872,Rancho Palos Verdes,Los Angeles,2,2,2,1140,272623,33777307,-118384898,1974,486688,96122,1,0,2,4,1
4957,12714432,Rancho Palos Verdes,Los Angeles,3,5,3,3473,7470,33759710,-118402789,1972,388671,96122,1,0,2,4,1
4958,12714532,Rancho Palos Verdes,Los Angeles,3,5,3,2584,12611,33763487,-118402437,1964,373888,96122,1,0,2,1,0
4959,12714655,Rancho Palos Verdes,Los Angeles,4,4,4,3610,10322,33759365,-118396504,1987,1159732,96122,1,0,2,10,0
4960,12715057,Rancho Palos Verdes,Los Angeles,2,2,2,1240,36701,33777300,-118381000,1964,204610,96122,1,0,2,4,1
4962,12720172,Norwalk,Los Angeles,2,3,2,1413,5414,33929209,-118077875,1949,54012,96193,1,0,7,7,0
4963,12720518,Norwalk,Los Angeles,2,4,2,1912,5103,33928467,-118075547,1949,400620,96193,1,0,7,7,0
4964,12721202,Norwalk,Los Angeles,2,4,2,1665,21712,33928471,-118081909,1955,51562,96193,2,0,2,7,0
4965,12721325,Norwalk,Los Angeles,1,3,1,1080,5673,33927090,-118081242,1953,307571,96193,1,0,7,7,0
4966,12721348,Norwalk,Los Angeles,2,3,2,1500,4764,33927674,-118081240,1973,64415,96193,1,0,2,7,0
4967,12721417,Norwalk,Los Angeles,1,3,1,1053,5192,33922762,-118081844,1953,158971,96193,1,1,2,7,0
4968,12721902,Norwalk,Los Angeles,1,3,1,1058,5434,33925113,-118087605,1950,368000,96193,1,0,7,7,0
4969,12722010,Norwalk,Los Angeles,2,4,2,1342,4980,33926354,-118088650,1969,332944,96193,1,0,2,7,0
4970,12722033,Norwalk,Los Angeles,2,3,2,1298,4294,33925732,-118088196,1968,183163,96193,1,0,2,7,0
4971,12722110,Downey,Los Angeles,2,4,2,1678,5103,33932467,-118097166,1951,397386,96101,1,0,7,7,0
4972,12722233,Norwalk,Los Angeles,2,3,2,1376,5326,33930945,-118095446,1951,276227,96193,1,0,7,7,0
4973,12722333,Norwalk,Los Angeles,1,3,1,995,5780,33930142,-118097126,1951,314468,96193,1,0,7,7,0
4974,12722433,Norwalk,Los Angeles,2,3,2,1456,5901,33928642,-118094265,1951,316601,96193,1,0,7,7,0
4975,12722533,Norwalk,Los Angeles,1,3,1,1012,6850,33929624,-118090979,1950,43205,96193,1,0,7,7,0
4976,12722610,Norwalk,Los Angeles,1,3,1,1073,5129,33931787,-118090626,1952,191091,96193,1,1,2,7,0
4977,12722986,Norwalk,Los Angeles,1,2,1,841,5345,33931757,-118101452,1950,275957,96193,1,0,7,7,0
4978,12723581,Norwalk,Los Angeles,1,3,1,960,6404,33917495,-118107575,1953,109996,96193,1,0,7,7,0
4979,12723681,Norwalk,Los Angeles,1,3,1,1132,5035,33921527,-118108299,1955,203629,96193,1,0,7,7,0
4980,12724127,Norwalk,Los Angeles,1,4,1,1426,6185,33927868,-118090570,1952,283815,96193,1,0,7,7,0
4981,12724342,Norwalk,Los Angeles,2,4,2,1449,5142,33923768,-118089889,1951,385617,96193,1,0,2,7,0
4982,12724465,Norwalk,Los Angeles,1,3,1,1214,5088,33920416,-118091572,1952,178341,96193,1,0,7,7,0
4983,12724887,Norwalk,Los Angeles,2,2,2,1013,117676,33918310,-118089040,1983,151693,96193,1,0,2,7,0
4984,12725010,Norwalk,Los Angeles,1,3,1,1681,5120,33918271,-118085515,1955,127360,96193,1,0,7,7,0
4986,12725364,Norwalk,Los Angeles,2,3,2,1504,5542,33921057,-118075149,1952,267100,96193,1,1,2,7,0
4987,12725726,Norwalk,Los Angeles,1,3,1,1486,6881,33919833,-118077250,1953,413000,96193,1,0,7,7,0
4988,12725932,Norwalk,Los Angeles,3,3,3,2672,6169,33922849,-118071314,1955,358121,96193,1,1,2,7,1
4989,12726032,Norwalk,Los Angeles,3,4,3,1695,5361,33920735,-118070120,1955,62984,96193,1,0,7,7,0
4990,12726132,Norwalk,Los Angeles,2,3,2,1212,5200,33919595,-118069258,1955,339390,96193,1,1,2,7,0
4991,12726201,Norwalk,Los Angeles,3,3,3,1448,2120,33918900,-118067000,1988,202632,96193,1,0,2,4,0
4992,12730700,La Mirada,Los Angeles,1,3,1,1570,8409,33919041,-118014694,1956,77409,96172,1,0,7,7,0
4993,12730892,La Mirada,Los Angeles,1,3,1,1109,9202,33922404,-118016086,1955,237995,96190,1,0,7,7,0
4994,12731890,La Mirada,Los Angeles,3,5,3,2269,7160,33923490,-117999064,1964,266939,96190,1,1,2,4,1
4995,12732113,La Mirada,Los Angeles,3,3,3,1748,3475,33920200,-117996000,1971,86042,96190,1,0,2,4,0
4996,12733849,La Mirada,Los Angeles,2,4,2,1635,14273,33913779,-117977576,1962,95212,96190,1,0,2,7,0
4997,12733972,La Mirada,Los Angeles,3,4,3,2451,7399,33914648,-117985235,1989,658958,96190,1,1,2,4,0
4998,12734072,La Mirada,Los Angeles,2,3,2,1556,7158,33912039,-117991314,1960,319263,96190,1,0,2,4,0
4999,12734172,La Mirada,Los Angeles,3,5,3,3171,8335,33906805,-117984241,1996,537987,96190,1,1,2,4,0
5000,12734256,La Mirada,Los Angeles,2,2,2,1123,125541,33907900,-117991000,1973,335000,96190,1,1,2,4,0
5001,12734356,La Mirada,Los Angeles,2,2,2,1081,371079,33907000,-117993000,1973,198463,96190,1,1,2,4,0
5002,12734479,La Mirada,Los Angeles,2,3,2,1271,346475,33910100,-117992000,1977,132628,96190,1,1,2,4,0
5003,12734602,La Mirada,Los Angeles,3,4,3,1919,7745,33903196,-117990030,1978,599772,96190,1,1,2,4,0
5004,12734725,La Mirada,Los Angeles,2,2,2,1155,330354,33907200,-117989000,1981,354892,96190,1,1,2,4,0
5005,12734825,La Mirada,Los Angeles,2,3,2,1264,284130,33905400,-117990000,1980,91336,96190,1,1,2,4,0
5006,12735048,La Mirada,Los Angeles,3,4,3,2583,7387,33911805,-117990189,1981,349242,96190,1,1,2,4,0
5007,12735071,La Mirada,Los Angeles,3,4,3,2066,7919,33913177,-117981714,1990,569578,96190,1,1,2,4,0
5008,12735340,La Mirada,Los Angeles,3,4,3,2171,7295,33911971,-117985851,1990,648501,96190,1,1,2,4,0
5009,12735363,La Mirada,Los Angeles,3,4,3,1706,6028,33908873,-117983692,1990,590000,96190,1,1,2,4,0
5010,12735486,La Mirada,Los Angeles,3,3,3,1369,4018,33910743,-117982845,1991,546600,96190,1,1,2,4,0
5011,12735509,La Mirada,Los Angeles,3,4,3,1706,6002,33909076,-117983410,1990,454780,96190,1,1,2,4,0
5012,12735532,La Mirada,Los Angeles,3,4,3,2033,4805,33910570,-117984374,1990,536072,96190,1,1,2,4,0
5013,12736496,La Mirada,Los Angeles,3,4,3,1832,4265,33912726,-118009894,1976,209008,96190,1,0,2,4,0
5014,12736787,La Mirada,Los Angeles,3,4,3,2128,8302,33912843,-118008793,1959,94402,96190,1,0,2,4,0
5015,12736887,La Mirada,Los Angeles,2,3,2,1196,7568,33912686,-118006607,1960,78285,96190,1,0,2,7,0
5017,12737156,La Mirada,Los Angeles,3,3,3,1525,2416,33916238,-117996909,1974,411000,96190,1,0,2,4,1
5018,12738808,La Mirada,Los Angeles,2,3,2,1920,5921,33911835,-118015073,1958,314416,96190,1,0,2,4,0
5019,12738908,La Mirada,Los Angeles,2,3,2,1358,6711,33910097,-118013662,1958,389089,96190,1,0,2,4,0
5020,12739008,La Mirada,Los Angeles,3,3,3,2531,6198,33914601,-118016313,1959,517427,96190,1,0,2,7,0
5021,12739108,La Mirada,Los Angeles,2,3,2,1071,7358,33916857,-118013966,1959,189694,96190,1,0,2,7,0
5022,12739384,La Mirada,Los Angeles,2,3,2,1340,6305,33912173,-118026958,1959,447770,96190,1,0,2,7,0
5023,12739930,La Mirada,Los Angeles,2,2,2,1071,8421,33909589,-118027976,1959,338316,96190,1,0,2,7,0
5024,12740153,La Mirada,Los Angeles,3,3,3,1791,9720,33915485,-118019634,1959,85260,96190,1,0,2,7,0
5025,12740243,La Mirada,Los Angeles,2,4,2,1147,5099,33912543,-118035915,1953,235398,96190,1,0,7,7,0
5026,12740489,La Mirada,Los Angeles,2,4,2,1203,5962,33910615,-118030806,1955,291056,96190,1,0,2,7,0
5027,12740589,La Mirada,Los Angeles,3,5,3,2308,5704,33912367,-118028599,1955,101159,96190,1,0,2,7,0
5028,12740689,La Mirada,Los Angeles,2,4,2,1112,5047,33913219,-118033970,1953,200579,96190,1,0,7,7,0
5029,12740880,Norwalk,Los Angeles,2,4,2,1432,7123,33910781,-118053659,1973,326568,96193,1,0,2,7,0
5030,12741279,Norwalk,Los Angeles,2,3,2,1544,5289,33910708,-118060876,1956,308303,96193,1,0,7,7,0
5031,12741402,Norwalk,Los Angeles,2,3,2,1306,5376,33910831,-118055882,1958,46458,96193,1,0,7,7,0
5032,12741517,Norwalk,Los Angeles,1,3,1,1063,5180,33899826,-118055730,1953,40339,96193,1,0,7,7,0
5033,12741579,Norwalk,Los Angeles,1,3,1,1149,5017,33902694,-118057988,1956,48761,96193,1,1,2,7,0
5034,12741702,Norwalk,Los Angeles,2,4,2,1421,5383,33907214,-118063313,1957,52984,96193,1,0,2,7,0
5035,12742981,Norwalk,Los Angeles,2,3,2,1110,7133,33913281,-118078556,1950,268589,96193,2,0,2,7,0
5036,12743209,Norwalk,Los Angeles,1,4,1,1153,4887,33914569,-118093679,1952,39733,96193,1,0,7,7,0
5037,12743501,Norwalk,Los Angeles,1,3,1,1036,7913,33910365,-118082023,1950,255838,96193,1,0,7,7,0
5038,12743716,Norwalk,Los Angeles,1,3,1,864,4403,33910491,-118086802,1952,255839,96193,1,0,7,7,0
5039,12743816,Norwalk,Los Angeles,1,2,1,721,2536,33911869,-118089181,1955,104362,96193,1,0,7,7,0
5040,12744177,Norwalk,Los Angeles,1,3,1,1249,5103,33910694,-118101678,1951,45441,96193,1,0,7,7,0
5041,12744300,Norwalk,Los Angeles,1,3,1,1049,4940,33911760,-118099592,1954,62248,96193,1,0,7,7,0
5042,12744715,Norwalk,Los Angeles,2,3,2,1271,14114,33916686,-118096124,1955,178665,96193,1,0,2,7,0
5043,12745136,Norwalk,Los Angeles,1,3,1,994,5502,33908001,-118099554,1951,41973,96193,1,0,7,7,0
5044,12745259,Norwalk,Los Angeles,3,6,3,2191,5459,33908635,-118102184,1951,67069,96193,1,0,7,7,0
5045,12745359,Norwalk,Los Angeles,1,2,1,817,5415,33903168,-118102976,1950,266498,96193,1,0,7,7,0
5046,12745482,Norwalk,Los Angeles,2,3,2,1328,5547,33908153,-118106095,1962,54417,96193,1,0,2,7,0
5047,12745528,Norwalk,Los Angeles,2,3,2,1580,5618,33907842,-118106504,1945,368091,96193,1,1,2,4,0
5048,12745766,Norwalk,Los Angeles,1,2,1,979,145796,33904300,-118106400,1977,239800,96193,1,1,2,7,0
5049,12745835,Norwalk,Los Angeles,1,3,1,1072,5611,33908047,-118097870,1950,215207,96193,1,0,7,7,0
5050,12746204,Norwalk,Los Angeles,2,3,2,1463,98332,33905000,-118099000,1986,44244,96193,1,1,2,4,0
5051,12746765,Norwalk,Los Angeles,2,3,2,1395,6276,33908743,-118083131,1949,277663,96193,1,0,7,7,0
5052,12747208,Norwalk,Los Angeles,1,2,1,986,5000,33905522,-118085594,1950,55955,96193,1,0,7,7,0
5053,12747308,Norwalk,Los Angeles,1,2,1,766,5111,33904973,-118087291,1950,286869,96193,1,0,7,7,0
5054,12747424,Norwalk,Los Angeles,1,3,1,1368,4986,33906587,-118067124,1949,222013,96193,1,0,7,7,0
5055,12747674,Norwalk,Los Angeles,2,2,2,1142,189059,33906900,-118075000,1981,268254,96193,1,1,2,4,1
5056,12747941,Norwalk,Los Angeles,1,3,1,720,3507,33905868,-118076490,1925,308000,96193,1,0,2,10,0
5057,12748542,La Mirada,Los Angeles,2,4,2,1125,5794,33905450,-118036253,1956,304878,96190,1,0,2,7,0
5058,12748954,La Mirada,Los Angeles,2,3,2,1176,7515,33903446,-118021505,1955,311438,96190,1,0,2,7,0
5059,12749768,La Mirada,Los Angeles,2,3,2,1445,6735,33909642,-118016351,1958,380371,96190,1,0,2,4,0
5060,12749891,La Mirada,Los Angeles,2,4,2,1578,6288,33902475,-118011231,1955,405170,96190,1,0,2,7,1
5061,12750406,La Mirada,Los Angeles,4,4,4,2340,7481,33890272,-117999779,1957,344902,96190,1,0,2,4,1
5062,12750429,La Mirada,Los Angeles,3,3,3,1604,4166,33893465,-118004045,1992,358446,96190,1,1,2,4,0
5063,12750921,La Mirada,Los Angeles,2,3,2,1102,6909,33888709,-117995714,1958,429000,96190,1,0,7,7,0
5064,12751067,La Mirada,Los Angeles,2,3,2,1432,5920,33890746,-117996142,1958,214979,96190,1,0,2,7,0
5065,12751313,La Mirada,Los Angeles,1,1,1,634,311571,33892291,-118001503,1972,196719,96190,1,1,2,4,0
5066,12751889,La Mirada,Los Angeles,2,3,2,1288,6200,33902390,-118009930,1955,84261,96190,1,0,2,7,1
5067,12751989,La Mirada,Los Angeles,2,3,2,1248,5937,33900366,-118006500,1955,447000,96190,1,0,2,7,0
5068,12752312,La Mirada,Los Angeles,3,5,3,2038,5760,33902092,-117999521,1955,146937,96190,1,0,2,4,0
5069,12752412,La Mirada,Los Angeles,2,3,2,1280,6105,33902183,-117997010,1955,450000,96190,1,0,2,7,0
5070,12752512,La Mirada,Los Angeles,3,4,3,2087,6989,33902355,-117993913,1955,540000,96190,1,1,2,4,1
5071,12752727,La Mirada,Los Angeles,2,3,2,1264,6172,33901413,-117991251,1958,152488,96190,1,0,2,7,0
5072,12752827,La Mirada,Los Angeles,2,3,2,1301,6199,33898891,-117993273,1958,343438,96190,1,0,2,7,0
5073,12753392,Norwalk,Los Angeles,1,2,1,776,5149,33899599,-118051199,1950,267329,96193,1,0,7,7,0
5074,12753515,Norwalk,Los Angeles,1,3,1,980,5983,33900448,-118049414,1954,38710,96193,1,0,7,7,0
5075,12753538,Norwalk,Los Angeles,1,1,1,456,2566,33899344,-118048542,1927,11782,96193,1,0,2,7,0
5076,12753691,Norwalk,Los Angeles,2,2,2,988,2733,33901800,-118048000,2007,362000,96193,1,1,2,7,0
5077,12753729,Norwalk,Los Angeles,1,3,1,1062,4691,33899262,-118046019,1957,341692,96193,1,0,7,7,0
5078,12753982,Norwalk,Los Angeles,2,4,2,2129,11426,33900576,-118068536,1954,214485,96193,1,1,2,7,0
5079,12754028,Norwalk,Los Angeles,1,3,1,948,6639,33898798,-118068968,1948,181465,96193,1,1,2,7,0
5080,12754143,Norwalk,Los Angeles,2,2,2,1267,6494,33897464,-118072893,1948,364000,96193,1,0,7,7,0
5081,12754366,Norwalk,Los Angeles,1,2,1,756,5636,33898065,-118068443,1949,236610,96193,1,0,7,7,0
5082,12754658,Norwalk,Los Angeles,1,2,1,888,5599,33901469,-118075958,1946,335000,96193,1,0,7,7,0
5083,12754788,Norwalk,Los Angeles,2,4,2,1124,5751,33900878,-118081020,1948,179914,96193,1,0,7,7,0
5084,12754826,Norwalk,Los Angeles,2,4,2,1966,5840,33900195,-118080473,1952,204628,96193,1,0,7,7,0
5085,12755049,Norwalk,Los Angeles,1,2,1,828,5657,33895552,-118074384,1948,186697,96193,1,0,7,7,0
5086,12755318,Norwalk,Los Angeles,1,2,1,846,5797,33897072,-118079233,1949,206639,96193,1,0,7,7,0
5087,12755610,Norwalk,Los Angeles,1,3,1,1092,5996,33899416,-118089424,1947,326000,96193,1,0,7,7,0
5088,12755656,Norwalk,Los Angeles,2,4,2,1408,5995,33901539,-118086635,1947,281884,96193,1,0,7,7,0
5089,12755679,Norwalk,Los Angeles,1,1,1,1260,5995,33900825,-118086630,1947,203324,96193,1,0,7,7,0
5090,12755978,Norwalk,Los Angeles,1,2,1,927,5745,33897459,-118084872,1950,258119,96193,1,1,2,7,0
5091,12756070,Norwalk,Los Angeles,3,3,3,1596,95078,33895500,-118089000,1993,349000,96193,1,1,2,4,0
5092,12756377,Norwalk,Los Angeles,1,3,1,1758,5500,33898904,-118100369,1950,134448,96193,1,1,2,7,0
5093,12756546,Norwalk,Los Angeles,2,3,2,1372,6000,33899298,-118095858,1948,222941,96193,1,0,7,7,0
5094,12756646,Norwalk,Los Angeles,1,3,1,1499,6126,33898633,-118094490,1948,52598,96193,1,0,7,7,0
5095,12756792,Norwalk,Los Angeles,2,3,2,1162,6000,33896468,-118094998,1948,238562,96193,1,0,7,7,0
5096,12756892,Norwalk,Los Angeles,2,3,2,1355,6000,33896952,-118097525,1948,406000,96193,1,1,2,7,0
5097,12757115,Norwalk,Los Angeles,2,3,2,1233,5138,33897319,-118102459,1950,215222,96193,1,1,2,7,0
5098,12757253,Norwalk,Los Angeles,1,3,1,1200,9801,33899303,-118107014,1956,219519,96193,1,0,7,7,0
5099,12757637,Norwalk,Los Angeles,1,3,1,1065,5481,33890831,-118104890,1953,231865,96193,1,0,7,7,0
5100,12757929,Norwalk,Los Angeles,1,2,1,1122,5424,33889757,-118101272,1951,174606,96193,1,0,7,7,0
5101,12758596,Norwalk,Los Angeles,2,2,2,1581,8410,33894613,-118082304,1950,62798,96193,1,0,7,7,0
5102,12758742,Norwalk,Los Angeles,2,3,2,1596,6601,33894585,-118088138,1947,440000,96193,1,0,7,7,0
5103,12758842,Norwalk,Los Angeles,1,2,1,1028,6250,33893616,-118092012,1949,39939,96193,1,0,7,7,0
5104,12758965,Norwalk,Los Angeles,2,3,2,1465,5075,33892196,-118088281,1942,261122,96193,1,0,7,7,0
5105,12759065,Norwalk,Los Angeles,1,3,1,1001,5000,33892629,-118084831,1947,263323,96193,1,0,7,7,0
5106,12759111,Norwalk,Los Angeles,1,2,1,1053,5499,33890309,-118086563,1949,261274,96193,1,0,7,7,0
5107,12759403,Norwalk,Los Angeles,2,3,2,1489,5948,33894632,-118080047,1954,74623,96193,1,0,7,7,1
5108,12759526,Norwalk,Los Angeles,1,2,1,750,5930,33892717,-118074523,1949,235146,96193,1,0,7,7,0
5109,12759787,Norwalk,Los Angeles,1,2,1,941,2670,33889495,-118080905,1955,301000,96193,1,0,7,7,0
5110,12759833,Norwalk,Los Angeles,2,3,2,1131,5277,33888140,-118080190,1930,372291,96193,1,0,2,7,0
5111,12759902,Norwalk,Los Angeles,1,3,1,1043,5231,33891556,-118077536,1952,169492,96193,1,0,7,7,0
5112,12760002,Norwalk,Los Angeles,1,2,1,734,2619,33889511,-118078051,1953,257000,96193,1,0,7,7,0
5113,12760931,Norwalk,Los Angeles,2,4,2,1618,5299,33889986,-118068258,1953,70574,96193,1,0,7,7,0
5114,12761237,Norwalk,Los Angeles,3,4,3,2261,5517,33889424,-118062848,1974,300499,96193,1,1,2,4,0
5115,12761713,La Mirada,Los Angeles,2,4,2,1357,6098,33897007,-118018196,1955,379589,96190,1,0,2,7,0
5116,12761882,La Mirada,Los Angeles,2,3,2,1385,7445,33894332,-118017354,1957,246653,96190,1,0,2,7,0
5117,12762128,La Mirada,Los Angeles,2,3,2,1294,5940,33895528,-118012141,1955,69717,96190,1,1,2,7,0
5118,12762351,La Mirada,Los Angeles,3,4,3,1648,7818,33888761,-118011639,1957,474290,96190,1,0,2,7,1
5119,12762443,La Mirada,Los Angeles,3,4,3,1691,7408,33895362,-118008996,1955,104858,96190,1,0,2,7,1
5120,12762543,La Mirada,Los Angeles,2,3,2,1304,7041,33892513,-118004381,1955,355333,96190,1,0,2,7,0
5121,12763002,La Mirada,Los Angeles,2,4,2,1320,5935,33892472,-118006779,1955,71145,96190,1,0,2,7,0
5122,12763185,El Monte,Los Angeles,2,3,2,1141,83188,34060700,-118055000,1983,131367,96480,1,1,2,7,0
5123,12763751,El Monte,Los Angeles,3,3,3,1384,4472,34059254,-118057426,1960,350108,96480,3,0,2,7,0
5124,12765669,El Monte,Los Angeles,3,3,3,1194,19765,34059000,-118028000,1989,189550,96479,1,1,2,4,0
5125,12765858,El Monte,Los Angeles,4,4,4,1678,2127,34057595,-118031174,1991,367795,96480,1,1,2,4,0
5126,12766411,El Monte,Los Angeles,4,9,4,3535,22140,34057460,-118016868,1937,367877,96479,4,0,2,7,0
5127,12766822,El Monte,Los Angeles,2,3,2,1082,5007,34053479,-118026264,1951,129260,96479,1,0,7,7,0
5128,12766922,El Monte,Los Angeles,1,3,1,962,5179,34050780,-118026636,1951,322404,96479,1,0,7,7,0
5129,12767190,El Monte,Los Angeles,1,2,1,720,5312,34054969,-118024840,1949,30346,96479,1,0,7,7,0
5130,12767428,El Monte,Los Angeles,2,4,2,1512,9466,34048027,-118016407,1956,169247,96479,2,0,2,7,0
5131,12767718,El Monte,Los Angeles,2,4,2,1232,5086,34046044,-118022336,1961,47481,96479,1,0,2,7,0
5132,12767741,El Monte,Los Angeles,2,5,2,2172,7488,34048127,-118020036,1961,415288,96479,2,0,2,7,0
5133,12767856,El Monte,Los Angeles,2,4,2,1157,6581,34044537,-118018525,1961,355728,96479,1,0,2,7,1
5134,12767956,El Monte,Los Angeles,2,3,2,1102,6343,34044547,-118015494,1962,186655,96479,1,0,2,7,0
5135,12768109,El Monte,Los Angeles,3,4,3,1727,9950,34053633,-118016328,1952,343019,96479,2,0,2,7,0
5136,12768425,El Monte,Los Angeles,1,2,1,864,5080,34049112,-118014286,1948,202963,96479,1,0,7,7,0
5137,12770330,El Monte,Los Angeles,1,2,1,880,7009,34041800,-118026000,1959,167159,96480,1,0,7,7,0
5138,12770551,El Monte,Los Angeles,2,4,2,1692,12362,34049060,-118027381,1946,309117,96480,2,0,2,7,0
5139,12770704,El Monte,Los Angeles,1,3,1,1134,7699,34051249,-118031935,1953,156115,96480,1,0,7,7,0
5140,12774741,Pico Rivera,Los Angeles,3,3,3,1196,66277,34015700,-118078000,1998,206860,96197,1,1,2,4,0
5141,12775217,Pico Rivera,Los Angeles,1,2,1,825,5623,34006204,-118078293,1949,130231,96197,1,0,7,7,0
5142,12775309,Pico Rivera,Los Angeles,2,4,2,1645,6113,34014385,-118071353,1949,291923,96197,1,0,7,7,0
5143,12775439,Pico Rivera,Los Angeles,3,3,3,1906,5742,34012808,-118073603,1949,63396,96197,1,1,2,7,0
5144,12775539,Pico Rivera,Los Angeles,2,3,2,1565,6099,34013413,-118070917,1949,228017,96197,1,1,2,7,0
5145,12776222,Pico Rivera,Los Angeles,1,3,1,1630,4948,34019135,-118063510,1957,213550,96197,1,0,7,7,0
5146,12776367,Pico Rivera,Los Angeles,1,3,1,1351,5376,34015549,-118068174,1953,53393,96197,1,0,7,7,0
5147,12776658,Pico Rivera,Los Angeles,2,3,2,1522,6821,34019096,-118071832,1985,219523,96197,1,1,2,4,0
5148,12778911,Whittier,Los Angeles,2,3,2,1595,119814,34001076,-118053054,1975,358710,96169,1,1,2,4,0
5149,12779034,Whittier,Los Angeles,2,2,2,1429,8544,33999908,-118053011,1930,69098,96169,1,1,2,7,0
5150,12779057,Whittier,Los Angeles,2,4,2,2056,5402,33998311,-118053082,1929,416871,96169,1,0,7,7,0
5151,12779501,Whittier,Los Angeles,3,3,3,2051,8634,33996153,-118040824,1964,591493,96169,1,1,2,4,0
5152,12779569,Whittier,Los Angeles,3,3,3,1963,12059,33994866,-118037672,1963,312806,96169,1,1,2,4,0
5154,12779991,Whittier,Los Angeles,2,3,2,1194,8279,34002686,-118059906,1962,134006,96169,1,0,7,7,0
