,zpid,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,latitude,longitude,yearbuilt,amount,cityid,countryid,zipcpde,units,airconditiontype,heatsystemtype,buildingquality,pools
3963,12250510,3,2,3,1133,29337,33893600,-118297000,1979,169691,45398,3101,96104,1,0,2,4,0
3964,12250671,2,3,2,1566,8149,33898446,-118295705,1953,275819,45398,3101,96104,1,0,7,7,0
3965,12250930,2,3,2,1520,5150,33895151,-118294147,1953,235523,45398,3101,96104,1,0,7,7,0
3966,12251013,4,8,4,3416,5885,33897572,-118292698,1960,351674,45398,3101,96104,4,0,2,7,0
3967,12252043,1,3,1,1314,5100,33916107,-118294426,1950,194119,45398,3101,96104,1,0,7,7,0
3968,12252158,3,3,3,1877,5392,33902996,-118296335,1987,281075,45398,3101,96104,1,0,2,4,0
3969,12252391,3,4,3,2084,15975,33921474,-118282851,1954,132841,12447,3101,96025,2,0,2,7,0
3970,12252414,1,2,1,1161,7500,33921404,-118287631,1953,199838,12447,3101,96025,1,0,7,7,0
3971,12252644,3,4,3,1972,6979,33919133,-118290340,1952,247536,12447,3101,96025,2,0,2,7,0
3972,12253003,2,3,2,1895,7158,33910808,-118286608,1962,64417,12447,3101,96104,1,0,2,4,0
3973,12253594,1,2,1,818,5365,33900870,-118289495,1950,66277,12447,3101,96104,1,0,7,7,0
3974,12253694,1,2,1,822,5400,33899145,-118286408,1948,350000,12447,3101,96104,1,0,7,7,0
3975,12253817,2,3,2,1314,5441,33897708,-118288552,1949,397791,12447,3101,96104,1,0,7,7,0
3976,12253993,2,3,2,1511,5814,33890495,-118288063,1952,67880,12447,3101,96104,1,0,7,7,0
3977,12254185,2,3,2,1168,5345,33886242,-118286089,1952,367192,12447,3101,96104,1,0,7,7,0
3978,12254759,2,3,2,1375,5016,33886751,-118282117,1959,94069,118880,3101,96105,1,0,2,7,0
3979,12255286,2,3,2,1364,5388,33875607,-118285967,1957,334135,12447,3101,96104,1,0,2,4,0
3980,12255605,1,2,1,878,5858,33889153,-118271280,1955,136578,118880,3101,96105,1,0,7,7,0
3981,12255628,2,3,2,1198,5345,33888946,-118269463,1954,131625,118880,3101,96105,1,0,7,7,0
3982,12256606,2,4,2,1803,5930,33874091,-118266794,1966,67829,10723,3101,96230,1,0,2,7,0
3983,12257047,2,3,2,1102,5058,33890598,-118268463,1960,262506,118880,3101,96105,1,0,2,7,0
3984,12257162,1,2,1,760,3800,33915262,-118270033,1949,199919,118994,3101,96042,1,0,7,7,0
3985,12257545,1,3,1,1188,7666,33912603,-118267268,1948,35035,118994,3101,96042,1,0,7,7,0
3986,12257837,1,2,1,860,5507,33906895,-118271041,1949,261000,118994,3101,96042,1,0,7,7,0
3987,12257937,1,2,1,854,7263,33905789,-118265024,1949,201238,118994,3101,96042,1,0,7,7,0
3988,12258228,2,4,2,1615,5325,33902960,-118269866,1964,92995,118994,3101,96042,1,0,2,7,0
3990,12259585,2,3,2,1334,5000,33907035,-118263329,1944,35246,118994,3101,96040,1,0,7,7,0
3993,12260624,1,2,1,843,5691,33901100,-118255965,1948,280000,24174,3101,96090,1,0,7,7,0
3994,12260747,1,2,1,672,5036,33899839,-118252789,1943,156763,24174,3101,96090,1,0,7,7,0
3995,12260862,1,3,1,1232,5099,33901765,-118260511,1958,241652,24174,3101,96090,1,0,2,7,0
3996,12260954,2,4,2,1536,5495,33895455,-118254441,1947,30752,24174,3101,96090,2,0,2,7,0
3997,12261369,2,3,2,1344,6529,33888414,-118254475,1950,49413,24174,3101,96090,1,0,7,7,0
3998,12261690,3,5,3,2318,5009,33892531,-118257584,1960,105115,24174,3101,96090,1,0,2,7,0
3999,12262134,1,3,1,1842,6066,33890808,-118257941,1953,239427,24174,3101,96090,1,0,7,7,0
4000,12262478,3,4,3,1583,5175,33880667,-118255512,1959,192416,24174,3101,96090,1,0,7,7,0
4001,12262724,1,2,1,1047,5002,33885585,-118253606,1950,123918,24174,3101,96090,1,0,7,7,0
4002,12262747,1,3,1,1945,5748,33883905,-118253554,1951,295000,24174,3101,96090,1,0,7,7,0
4003,12262870,1,3,1,1026,5250,33884512,-118250815,1950,184539,24174,3101,96090,1,0,7,7,0
4004,12263162,2,4,2,1547,5047,33882835,-118258982,1964,307559,24174,3101,96230,1,0,2,7,0
4005,12263554,1,2,1,822,6391,33885348,-118242581,1950,187502,24174,3101,96090,1,0,7,7,0
4006,12263830,3,5,3,2649,6118,33886689,-118236827,1948,216113,24174,3101,96090,1,0,7,7,0
4007,12264076,1,3,1,1104,5999,33882009,-118241124,1948,120182,24174,3101,96090,1,0,7,7,0
4008,12264766,1,3,1,1040,5011,33892037,-118244039,1956,31776,24174,3101,96090,1,0,7,7,0
4009,12265011,2,5,2,1518,5006,33899399,-118244170,1950,66444,24174,3101,96090,1,0,7,7,0
4010,12265180,1,2,1,1402,5170,33899893,-118250916,1952,39729,24174,3101,96090,1,0,7,7,0
4011,12265303,1,2,1,782,5305,33897956,-118243930,1950,174728,24174,3101,96090,1,0,7,7,0
4012,12265495,3,3,3,1706,5241,33897452,-118247721,1950,116106,24174,3101,96090,1,1,2,7,0
4013,12265641,1,2,1,906,5097,33898316,-118241708,1953,30138,24174,3101,96090,1,0,7,7,0
4014,12265764,1,3,1,1086,4999,33906106,-118247456,1953,290000,24174,3101,96092,1,0,7,7,0
4015,12265864,1,3,1,1103,5101,33904501,-118250455,1951,34017,24174,3101,96092,1,0,7,7,0
4016,12265987,1,3,1,1076,5005,33903792,-118248255,1953,158084,24174,3101,96092,1,0,7,7,0
4017,12266385,2,3,2,1161,5111,33910859,-118249933,1959,90650,24174,3101,96092,1,0,2,7,0
4018,12266591,2,3,2,1419,5701,33912385,-118250045,1956,219312,24174,3101,96092,1,0,2,7,0
4019,12267006,1,3,1,1122,5170,33906823,-118246484,1951,295793,24174,3101,96092,1,0,7,7,0
4020,12267106,2,3,2,1505,5100,33908466,-118251722,1959,182526,24174,3101,96092,1,0,2,7,0
4021,12267206,2,3,2,1199,5089,33907781,-118248878,1951,222965,24174,3101,96092,1,0,7,7,0
4022,12267352,1,2,1,718,5742,33915013,-118241932,1942,216876,24174,3101,96092,1,0,7,7,0
4023,12267398,1,2,1,758,4515,33913267,-118240790,1949,124886,24174,3101,96092,1,0,7,7,0
4024,12267590,2,3,2,1065,5829,33911591,-118241302,1959,278000,24174,3101,96092,1,0,7,7,0
4025,12267759,2,2,2,1483,5799,33911135,-118238995,1947,243553,24174,3101,96092,1,0,7,7,0
4026,12268403,2,3,2,1427,5639,33920613,-118240629,1945,42420,118994,3101,96040,1,0,7,7,0
4027,12268502,1,2,1,997,6521,33917884,-118238539,1946,105316,24174,3101,96092,1,0,7,7,0
4028,12268746,2,4,2,1625,11005,33924400,-118251486,1946,291582,118994,3101,96040,2,0,2,7,0
4029,12268769,2,4,2,1699,7419,33924012,-118252345,1946,220713,118994,3101,96040,2,0,2,7,0
4030,12268784,2,3,2,1846,6463,33924645,-118247719,1958,408000,118994,3101,96040,2,0,2,7,0
4031,12269221,4,8,4,3388,10162,33926551,-118246060,1989,312207,118994,3101,96040,4,0,2,7,0
4032,12269525,1,3,1,999,5421,33921727,-118238636,1945,128878,24174,3101,96040,1,0,7,7,0
4033,12269571,2,3,2,1408,5279,33919279,-118237242,1955,101533,24174,3101,96092,1,0,2,7,0
4034,12269844,1,4,1,1038,7628,33927292,-118235429,1925,138579,118994,3101,96040,1,0,2,7,0
4036,12270545,2,4,2,1654,5756,33899433,-118235778,2002,221244,24174,3101,96090,1,0,2,7,0
4037,12270614,1,3,1,1036,5750,33898170,-118236010,1941,51572,24174,3101,96090,1,0,7,7,0
4038,12271316,1,2,1,711,6220,33913473,-118230301,1949,220500,24174,3101,96092,1,0,7,7,0
4039,12271339,1,2,1,572,9590,33913388,-118230875,1924,55544,24174,3101,96092,1,0,7,7,0
4040,12271776,2,3,2,1350,4994,33904154,-118235173,1947,34426,24174,3101,96092,1,0,7,7,0
4042,12272320,1,2,1,600,7504,33906952,-118226843,1930,17082,24174,3101,96092,1,0,7,7,0
4043,12272679,4,4,4,2520,4643,33911139,-118227410,1989,394000,24174,3101,96092,2,0,2,7,0
4044,12272801,2,3,2,1216,4935,33909374,-118226435,1977,164254,24174,3101,96092,1,0,2,7,0
4046,12273926,1,2,1,926,5046,33907390,-118234474,1922,159696,24174,3101,96092,1,0,7,7,0
4047,12274561,2,3,2,1523,4995,33898047,-118241028,1947,296000,24174,3101,96090,1,0,7,7,0
4048,12274730,1,3,1,1087,6119,33901284,-118242459,1943,32380,24174,3101,96090,1,0,7,7,0
4049,12274906,1,2,1,968,7486,33901844,-118227173,1926,147051,24174,3101,96090,1,0,7,7,0
4050,12274944,2,4,2,1632,4996,33902806,-118228615,1964,184447,24174,3101,96090,2,0,2,7,0
4051,12275113,2,3,2,1774,5992,33899429,-118227735,1940,46865,24174,3101,96090,1,0,7,7,0
4052,12275395,1,2,1,1052,5991,33897837,-118229232,1928,160717,24174,3101,96090,1,0,7,7,0
4053,12275539,4,8,4,3096,7775,33893796,-118227305,1948,579275,24174,3101,96090,4,0,2,7,0
4054,12275661,1,2,1,966,7512,33890433,-118224234,1914,148124,24174,3101,96090,1,0,7,7,0
4056,12276449,3,4,3,1570,3183,33893754,-118236187,1986,157381,24174,3101,96090,1,0,2,7,0
4057,12276594,1,2,1,966,6477,33894734,-118232430,1942,26066,24174,3101,96090,1,0,7,7,0
4058,12277259,2,5,2,1890,15009,33881319,-118227440,1950,175405,24174,3101,96090,1,0,7,7,0
4059,12277282,2,4,2,1920,18757,33882765,-118230631,1952,286888,24174,3101,96090,1,0,7,7,0
4060,12277626,1,2,1,930,5600,33883932,-118226417,1952,167361,24174,3101,96090,1,0,7,7,0
4061,12277649,1,2,1,1125,7004,33883062,-118226077,1953,268000,24174,3101,96090,1,0,7,7,0
4062,12277940,1,2,1,900,3328,33885736,-118220620,1940,94561,24174,3101,96090,1,0,7,7,0
4063,12278009,2,2,2,1218,8941,33882462,-118220942,1949,175328,24174,3101,96090,2,0,2,7,0
4064,12278032,2,3,2,1745,8920,33881526,-118221445,1951,120644,24174,3101,96090,1,0,7,7,0
4065,12278298,1,3,1,1118,6138,33887648,-118212765,1947,169406,24174,3101,96091,1,0,7,7,0
4066,12278612,3,4,3,2446,6254,33884347,-118210544,1947,209193,24174,3101,96091,1,1,2,7,0
4067,12278857,1,2,1,935,5711,33882731,-118207379,1924,280000,24174,3101,96091,1,0,7,7,0
4068,12278994,1,2,1,876,5006,33901784,-118222854,1945,99479,24174,3101,96090,1,0,7,7,0
4069,12279301,2,3,2,1682,6500,33899378,-118217959,1923,199749,24174,3101,96091,1,0,2,7,0
4070,12279469,3,4,3,2043,7059,33897372,-118215818,1922,31977,24174,3101,96091,3,0,2,7,0
4071,12279919,1,2,1,842,5142,33904351,-118216071,1948,224763,24174,3101,96091,1,0,7,7,0
4072,12279942,1,3,1,1224,5143,33905997,-118216177,1939,234518,24174,3101,96091,1,0,7,7,0
4073,12280011,1,2,1,1253,5335,33905045,-118214871,1938,229495,24174,3101,96091,1,0,2,7,0
4074,12280072,1,3,1,1126,4868,33905367,-118213477,1944,194433,24174,3101,96091,1,0,7,7,0
4075,12280210,1,2,1,1325,7648,33907883,-118209455,1946,153446,24174,3101,96091,1,0,2,7,0
4076,12280723,3,4,3,2714,11440,33918323,-118209286,1948,338455,32616,3101,96113,3,0,2,7,0
4077,12281646,1,2,1,768,3778,33932959,-118222941,1928,112166,32616,3101,96113,1,0,7,7,0
4078,12281715,1,2,1,892,4605,33934404,-118222018,1949,153282,32616,3101,96113,1,0,7,7,0
4079,12281738,1,2,1,892,4606,33935645,-118222097,1949,235406,32616,3101,96113,1,0,7,7,0
4080,12281905,2,2,2,1520,5626,33931524,-118219739,1925,186848,32616,3101,96113,1,0,2,7,0
4081,12282402,2,2,2,1671,6507,33931693,-118213681,1927,180323,32616,3101,96113,1,0,7,7,0
4082,12282721,2,3,2,1312,6818,33923861,-118216282,1941,220877,32616,3101,96113,1,0,7,7,1
4083,12283125,2,3,2,1248,9005,33928983,-118204699,1944,240659,32616,3101,96113,1,0,7,7,1
4084,12283729,2,3,2,1383,6003,33917796,-118198782,1938,204031,32616,3101,96113,1,0,7,7,0
4085,12283921,3,4,3,2055,10506,33915367,-118199518,1942,240958,32616,3101,96113,1,0,2,7,1
4086,12284036,1,2,1,780,6386,33923129,-118208001,1923,197973,32616,3101,96113,1,0,2,7,0
4087,12284281,2,4,2,1468,6489,33919273,-118205998,1940,242192,32616,3101,96113,1,0,7,7,0
4088,12284625,4,4,4,2527,21840,33912913,-118214216,1948,172634,32616,3101,96113,3,1,2,7,0
4089,12284847,2,3,2,1468,10342,33913147,-118212188,1930,288942,32616,3101,96113,1,0,7,7,0
4090,12284931,1,3,1,1052,8203,33914745,-118209981,1940,171366,32616,3101,96113,1,0,7,7,0
4091,12284954,2,4,2,1821,7385,33914502,-118208661,1919,289212,32616,3101,96113,2,0,2,7,0
4092,12284992,2,5,2,1834,6326,33912531,-118209347,1963,363112,32616,3101,96113,2,0,2,7,0
4093,12285358,1,3,1,1020,6258,33910473,-118202477,1947,188657,24174,3101,96091,1,0,7,7,0
4094,12285604,1,3,1,966,6455,33909811,-118200148,1947,247472,24174,3101,96091,1,0,7,7,0
4095,12285727,1,3,1,986,7721,33907567,-118198909,1947,250822,32616,3101,96091,1,0,7,7,0
4096,12285888,1,2,1,976,4360,33902000,-118213765,1926,54281,24174,3101,96091,1,0,7,7,0
4097,12285911,1,2,1,916,4173,33900298,-118213305,1926,163936,24174,3101,96091,1,0,2,7,0
4098,12285980,1,3,1,1186,7040,33897653,-118212588,1937,245903,24174,3101,96091,1,0,7,7,0
4099,12286026,2,5,2,2213,7097,33899337,-118212256,1938,195803,24174,3101,96091,2,0,2,7,0
4100,12286118,4,8,4,3084,7122,33898848,-118211604,1965,317628,24174,3101,96091,4,0,2,7,0
4101,12286225,1,2,1,1199,7441,33900636,-118210156,1940,86000,24174,3101,96091,1,0,7,7,0
4102,12286248,4,8,4,3294,7438,33902117,-118210254,1964,301262,24174,3101,96091,4,0,2,7,0
4103,12286868,2,3,2,1789,6856,33893892,-118214048,1922,224085,24174,3101,96091,2,0,2,7,0
4104,12287075,1,2,1,1176,6979,33891497,-118211098,1928,184993,24174,3101,96091,1,0,7,7,0
4105,12287144,1,3,1,1512,7051,33895081,-118210255,1923,235409,24174,3101,96091,1,0,7,7,0
4106,12288112,1,2,1,985,6167,33889260,-118203495,1928,156369,24174,3101,96091,1,0,7,7,0
4107,12288250,1,3,1,1077,6209,33891117,-118201095,1945,169247,24174,3101,96091,1,0,7,7,0
4108,12289609,3,3,3,2026,5036,33902837,-118203014,1948,233327,24174,3101,96091,2,0,2,7,0
4109,12289655,2,4,2,1639,6164,33902882,-118200862,1948,270694,24174,3101,96091,1,0,7,7,0
4110,12289905,2,4,2,1698,7396,33906074,-118202640,1948,126690,24174,3101,96091,1,1,2,7,0
4111,12289974,1,2,1,918,5136,33900604,-118199046,1948,134266,24174,3101,96091,1,0,7,7,0
4112,12290180,1,3,1,1056,6701,33898013,-118188535,1947,224695,24174,3101,96091,1,0,7,7,0
4113,12290448,1,2,1,990,6042,33904983,-118191251,1949,124770,24174,3101,96091,1,0,7,7,0
4114,12290609,2,3,2,1104,5651,33900178,-118189842,1941,202134,24174,3101,96091,1,0,7,7,0
4115,12290701,2,4,2,1738,8367,33913295,-118191231,1950,187227,32616,3101,96113,2,0,2,7,0
4116,12290801,2,4,2,1476,5496,33915184,-118194924,1951,296207,32616,3101,96113,1,0,7,7,0
4117,12290870,2,2,2,1589,5674,33912422,-118191953,1965,242497,32616,3101,96113,1,0,2,4,0
4118,12290968,1,2,1,1234,4999,33910145,-118193053,1952,159632,32616,3101,96113,1,0,7,7,0
4120,12291627,3,3,3,2432,5561,33912217,-118188193,1941,325526,32616,3101,96113,1,1,2,7,0
4121,12291988,1,2,1,959,7002,33924045,-118199176,1940,124514,32616,3101,96113,1,0,7,7,0
4122,12292088,1,2,1,917,5423,33921407,-118193135,1946,285000,32616,3101,96113,1,0,7,7,0
4123,12292601,3,4,3,1968,6792,33908641,-118184697,1940,381000,32616,3101,96113,1,0,7,7,0
4125,12293442,3,3,3,1608,8818,33916979,-118184323,1949,257136,32616,3101,96113,2,0,2,7,0
4126,12293664,2,2,2,1278,6016,33929924,-118195646,1941,272082,32616,3101,96113,1,0,7,7,1
4127,12293779,2,4,2,1359,6012,33928019,-118190109,1948,204054,32616,3101,96113,1,0,7,7,0
4128,12294215,5,6,5,3004,9149,33932604,-118208182,1924,554000,32616,3101,96113,4,0,2,7,0
4129,12294794,1,2,1,1044,6481,33934537,-118193977,1949,51147,32616,3101,96113,1,0,7,7,0
4130,12294894,1,2,1,1830,5678,33933211,-118191288,1947,196091,32616,3101,96113,1,0,7,7,0
4131,12295415,2,3,2,1611,6256,33927099,-118185485,1955,275455,32616,3101,96113,1,0,7,7,1
4132,12295834,1,2,1,984,6485,33927298,-118180508,1945,280494,32616,3101,96113,1,0,7,7,0
4133,12295926,1,2,1,768,3465,33928273,-118182226,1959,96305,32616,3101,96113,1,0,7,7,0
4134,12295994,1,3,1,1208,6865,33925445,-118183964,1951,218215,32616,3101,96113,1,0,7,7,0
4135,12296277,2,2,2,1127,3545,33920784,-118183836,1942,239273,32616,3101,96113,1,0,7,7,0
4136,12296590,2,3,2,1590,5564,33905382,-118196510,1937,305000,24174,3101,96091,1,0,7,7,0
4137,12296613,1,3,1,958,4811,33905700,-118197843,1925,237759,24174,3101,96091,1,0,2,7,0
4138,12296782,2,2,2,1712,7684,33899752,-118194173,1949,350000,24174,3101,96091,2,0,2,7,0
4139,12298198,2,3,2,1528,5296,33967154,-118226603,1927,131845,39076,3101,96110,2,0,2,7,0
4140,12298816,3,4,3,1711,4984,33963091,-118227564,1924,76423,39076,3101,96110,3,0,2,7,0
4141,12298999,1,2,1,890,4812,33961286,-118226110,1939,247855,39076,3101,96110,1,0,7,7,0
4142,12299106,1,0,1,1212,4984,33961216,-118227951,1927,150396,39076,3101,96110,2,0,2,7,0
4143,12299234,1,2,1,1276,6319,33949926,-118203256,1928,344268,47762,3101,96125,1,1,2,7,1
4144,12299257,1,3,1,1208,4838,33948867,-118202269,1927,208935,47762,3101,96125,1,0,7,7,0
4145,12299326,1,3,1,792,4840,33949257,-118199933,1926,157646,47762,3101,96125,1,0,7,7,0
4146,12299702,1,3,1,906,4840,33947500,-118201333,1939,277472,47762,3101,96125,1,0,7,7,0
4147,12299878,2,5,2,1627,5198,33944847,-118202382,1962,122831,47762,3101,96125,1,0,2,7,0
4149,12300898,2,4,2,1716,8014,33955678,-118224591,1946,557382,47762,3101,96125,2,0,2,7,0
4150,12301672,1,2,1,828,5388,33950275,-118225671,1940,42585,47762,3101,96125,1,0,7,7,0
4151,12301841,4,6,4,2644,5363,33952542,-118225449,1946,693604,47762,3101,96125,2,0,2,7,0
4152,12302093,2,3,2,1398,5401,33946694,-118216981,1924,198481,47762,3101,96125,1,0,7,7,0
4153,12302169,1,2,1,728,5235,33948259,-118215018,1928,217512,47762,3101,96125,1,0,7,7,0
4154,12302702,1,2,1,876,4635,33942279,-118217962,1941,41558,47762,3101,96125,1,0,7,7,0
4155,12302994,1,3,1,1207,4685,33940472,-118216003,1932,286493,47762,3101,96125,1,1,2,7,0
4156,12303238,1,2,1,911,4827,33938787,-118219061,1947,118334,47762,3101,96125,1,0,7,7,1
4157,12303512,1,2,1,1082,4277,33941448,-118209371,1947,228955,47762,3101,96125,1,0,7,7,0
4158,12303650,2,3,2,936,4456,33939694,-118209314,1928,174842,47762,3101,96125,1,0,7,7,0
4159,12303673,2,3,2,1132,5764,33940215,-118211462,1940,336000,47762,3101,96125,1,0,7,7,0
4160,12303849,1,2,1,861,4821,33937502,-118208703,1927,236187,47762,3101,96125,1,0,7,7,0
4161,12303872,1,2,1,744,3586,33940940,-118208708,1927,168426,47762,3101,96125,1,0,2,7,0
4162,12303918,1,2,1,962,3616,33943613,-118208404,1903,212002,47762,3101,96125,1,0,7,7,0
4163,12304108,3,5,3,1779,3834,33946974,-118210951,1955,120084,47762,3101,96125,3,0,2,7,0
4164,12304688,3,3,3,1367,37534,33946114,-118206014,1989,250000,47762,3101,96125,1,1,2,7,0
4165,12305138,3,5,3,2439,5992,33951553,-118202325,1937,375000,47762,3101,96125,2,0,2,7,0
4166,12305184,2,4,2,1711,5992,33954880,-118201826,1927,235047,47762,3101,96125,1,0,7,7,0
4167,12305322,3,4,3,1848,6770,33951601,-118203979,1926,366000,47762,3101,96125,3,0,2,7,0
4168,12305428,1,3,1,1260,6394,33952129,-118205877,1929,36668,47762,3101,96125,1,0,2,7,0
4169,12306075,1,2,1,867,2989,33960582,-118212972,1928,165160,47762,3101,96125,1,0,7,7,0
4170,12307124,1,3,1,1233,6017,33968591,-118216480,1922,266340,39076,3101,96110,1,0,7,7,0
4171,12308097,2,4,2,1284,6177,33967087,-118206780,1927,50543,39076,3101,96110,1,0,7,7,0
4172,12308143,1,2,1,1523,6235,33966085,-118208442,1941,216109,39076,3101,96110,1,0,7,7,0
4173,12308258,1,2,1,1744,6213,33965129,-118207259,1971,391300,39076,3101,96110,1,0,7,7,0
4174,12308580,2,3,2,1449,6141,33966864,-118200041,1940,225628,39076,3101,96110,1,0,7,7,1
4176,12308841,1,2,1,1098,6068,33963942,-118195985,1929,225138,39076,3101,96110,1,0,7,7,0
4177,12308964,2,3,2,1217,5634,33963318,-118194601,1936,196532,39076,3101,96110,1,0,7,7,0
4178,12308987,2,3,2,1470,5967,33963312,-118202404,1937,91266,39076,3101,96110,1,1,2,7,0
4179,12309033,1,3,1,1356,5693,33962966,-118199138,1937,243215,39076,3101,96110,1,0,7,7,0
4180,12309162,1,1,1,816,4602,33957202,-118195300,1924,141661,47762,3101,96125,1,0,7,7,0
4181,12309738,1,3,1,1584,8985,33960995,-118202067,1919,219404,47762,3101,96125,1,0,7,7,0
4182,12309906,4,4,4,2506,11688,33960693,-118205163,1950,419813,47762,3101,96125,4,0,2,7,0
4183,12309929,3,4,3,1800,5832,33962374,-118205744,1923,49261,47762,3101,96125,3,0,2,7,0
4184,12310210,1,2,1,1110,7678,33951073,-118187973,1947,165001,47762,3101,96125,1,0,7,7,0
4185,12310889,1,2,1,720,4276,33949045,-118194547,1925,279431,47762,3101,96125,1,0,7,7,0
4186,12311203,2,3,2,1170,5960,33944974,-118194720,1927,184068,47762,3101,96125,1,0,7,7,0
4187,12311395,2,4,2,1678,6792,33946332,-118189709,1941,193481,47762,3101,96125,1,1,2,7,0
4188,12311564,1,2,1,978,6443,33937726,-118193462,1947,208951,47762,3101,96125,1,0,7,7,1
4189,12311702,2,3,2,1124,6493,33936800,-118195122,1942,229790,47762,3101,96125,1,0,7,7,1
4190,12311771,1,2,1,1092,7325,33939153,-118200142,1939,180899,47762,3101,96125,1,0,7,7,0
4191,12311978,1,2,1,882,6364,33939148,-118197577,1940,80303,47762,3101,96125,1,0,7,7,0
4192,12312262,1,2,1,914,5001,33941919,-118191614,1939,121647,47762,3101,96125,1,0,7,7,0
4193,12312385,2,4,2,1637,5009,33941921,-118190621,1940,380372,47762,3101,96125,1,0,7,7,0
4194,12312731,1,2,1,1218,5001,33936293,-118188872,1941,52174,47762,3101,96125,1,0,7,7,0
4195,12313054,1,3,1,1482,8111,33939246,-118185468,1931,372000,47762,3101,96125,1,0,7,7,0
4196,12313446,1,2,1,1065,5399,33938491,-118182378,1940,283938,47762,3101,96125,1,0,7,7,0
4197,12313711,1,3,1,1554,7172,33938805,-118177777,1947,67474,47762,3101,96125,1,0,7,7,0
4198,12313834,2,4,2,1736,5478,33936658,-118179467,1946,253036,47762,3101,96125,1,0,7,7,0
4199,12313987,1,3,1,1476,6567,33937217,-118175163,1947,297135,47762,3101,96125,1,1,2,7,0
4200,12314213,2,4,2,2151,5238,33950193,-118184032,1947,208695,47762,3101,96125,1,0,7,7,0
4201,12314562,1,3,1,1152,5768,33944381,-118178939,1946,213129,47762,3101,96125,1,0,7,7,0
4202,12316270,2,3,2,1666,8349,33968730,-118191003,1937,191490,30399,3101,96083,1,0,7,7,0
4203,12316415,1,2,1,829,10043,33968762,-118197415,1919,281000,31134,3101,96083,1,0,7,7,0
4204,12317505,1,3,1,1354,5507,33964380,-118161480,1957,86834,16961,3101,96083,1,0,7,7,0
4205,12318019,1,2,1,1005,2933,33963709,-118155567,1947,123011,16961,3101,96083,1,0,2,7,0
4206,12318306,3,6,3,2532,11062,33961010,-118151019,1957,264708,16961,3101,96083,3,0,2,7,0
4207,12318688,2,3,2,1794,5856,33954352,-118153855,1975,484489,4406,3101,96101,1,0,2,4,0
4208,12318757,2,3,2,1616,14496,33950295,-118150844,1967,256725,4406,3101,96101,1,0,2,7,1
4209,12319038,3,6,3,2136,11670,33959009,-118158987,1957,312202,16961,3101,96083,3,0,2,7,0
4210,12319768,2,4,2,1100,5045,33944383,-118151772,1949,286874,4406,3101,96101,1,0,7,7,0
4211,12320006,2,4,2,1398,5763,33942461,-118155894,1959,97235,4406,3101,96101,1,0,2,4,1
4212,12320355,3,4,3,2169,5346,33943225,-118159538,1969,422271,4406,3101,96101,2,0,2,7,0
4213,12320929,1,2,1,1248,5844,33933653,-118167155,1948,327573,47762,3101,96125,1,0,7,7,0
4214,12321029,2,3,2,1708,4845,33936645,-118166526,1948,92669,47762,3101,96125,1,0,7,7,1
4215,12321152,1,2,1,1055,5969,33929940,-118161663,1951,289826,4406,3101,96125,1,0,7,7,0
4216,12321502,2,2,2,979,433101,33932300,-118162000,1984,151539,4406,3101,96102,1,1,2,7,1
4217,12321655,3,3,3,1540,1764,33928700,-118162000,1978,218760,47762,3101,96125,1,1,2,4,1
4218,12321904,1,2,1,1036,6272,33923817,-118171943,1942,249778,47762,3101,96125,1,0,7,7,0
