zpid,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,yearbuilt,latitude,longitude,cityid,countyid,zipcpde,rooms,units,airconditiontype,heatsystemtype,buildingquality,pools,amount
14340809,0,0,,,,,33743977,-117763180,52650,1286,96939,0,,,,,,1828674
14354809,4.5,5,4,4099,8940,2014,33692415,-117749975,52650,1286,96954,0,,,,,,2042739
14510209,0,0,,,,,33661100,-117990000,25218,1286,96966,0,,,,,,12069
14510609,0,0,,,,,33860165,-117912749,16764,1286,97020,0,,,,,,37758
14524009,0,0,,,,,33831900,-118048000,44833,1286,96185,0,,,,,,46441
14528209,0,0,,,,,33688200,-117774000,52650,1286,96952,0,,,,,,104511
14591409,0,0,,,,,33827543,-117994994,16764,1286,97023,0,,,,,,75215
14600809,2.5,2,2,1989,,2013,33676683,-117848259,52650,1286,96947,0,,,,,,571086
14618609,2.5,2,2,1573,,2014,33682979,-117760213,52650,1286,96954,0,,,,,,565310
14618809,2.5,3,2,2059,,2014,33685061,-117750970,,1286,,0,,,,,,826613
14633209,0,0,,,,,33698794,-117726587,52650,1286,96952,0,,,,,,910833
14640209,3.5,4,3,2817,,2013,33905385,-117809409,21412,1286,97078,0,,,,,,761935
14662409,2.5,3,2,1868,,2013,33647807,-117758071,52650,1286,96952,0,,,,,,717337
14663609,0,0,,,,,33829484,-117908707,16764,1286,97024,0,,,,,,487534
14675009,3,3,3,1631,,2013,33698193,-117714557,52650,1286,96952,0,,,,,,597993
14683009,2,2,2,1290,,2013,33704352,-117743545,52650,1286,96954,0,,,,,,463875
14723609,0,0,,,,,33733848,-117745279,,1286,,0,,,,,,211775
17103809,0,0,,,16024,,34365786,-118933517,18098,2061,97094,0,,,,,,
17161209,0,0,,1532,4800,1938,34206555,-119172480,13150,2061,97101,0,,,,,,203995
17200209,0,0,,,,,34280897,-118876069,25974,2061,97097,0,,,,,,54723
17236009,5.5,5,5,4461,7123,2006,34307404,-118753253,27110,2061,97118,10,,,,,,857183
17261409,0,0,,,2264,,34278859,-118665588,27110,2061,97116,0,,,,,,8390
17290809,2.5,3,2,2189,,1980,34174122,-118820837,34278,2061,96385,7,,,,,,573676
17305209,0,0,,1368,,1969,34249557,-119260187,34543,2061,97081,0,,,,,,
17306609,0,0,,,,,34187560,-119171460,13150,2061,97101,0,,,,,,
17307409,0,0,,,,1963,34192481,-119174775,13150,2061,97101,0,,,,,,
17307809,0,0,,,,,34240450,-119185037,13150,2061,97107,0,,,,,,
17308609,0,0,,1584,,1976,34170350,-118842254,34278,2061,96385,0,,,,,,
17308809,0,0,,1536,,1974,34192781,-118959224,34278,2061,96351,0,,,,,,
17310009,0,0,,1152,,1976,34264732,-118662717,27110,2061,97116,0,,,,,,
17311209,0,0,,660,,,34366329,-119053260,26965,2061,97113,0,,,,,,
17311609,0,0,,1152,,1970,34338362,-119092799,26965,2061,97113,0,,,,,,
76914409,3,4,3,2778,,2013,34459005,-118548480,,3101,,0,1,1,2,,,635500
76916009,2,3,2,1758,9985,1932,34109998,-118385995,,3101,,0,1,,7,,,768473
76916209,0,0,,,,,34169193,-118135298,,3101,,0,,,,,,27867
79639609,0,0,,,,,33694679,-117748913,,1286,,0,,,,,,
79640209,0,0,,,,,33697422,-117711841,,1286,,0,,,,,,4976897
93577209,0,0,,,127631,,34237905,-118907434,,2061,,0,,,,,,558381
17051341,1,4,1,1344,133729,1925,34464591,-119287309,13091,2061,97099,6,,,,,,280863
17052658,2,3,2,1422,6000,1994,34451651,-119279457,13091,2061,97099,5,,,,,,397668
17052681,2,3,2,1267,14000,2006,34453168,-119278048,13091,2061,97099,6,,,,,,128537
17052727,0,0,,1080,8833,1959,34452334,-119277725,13091,2061,97099,2,2,,,,,37651
17053316,1,2,1,1002,7397,1950,34445539,-119274774,13091,2061,97099,5,,,,,,37641
17053339,1,2,1,896,8048,1952,34444828,-119274007,13091,2061,97099,4,,,,,,237733
17053362,1,3,1,1216,32256,1935,34444075,-119286815,13091,2061,97099,6,,,,,,442000
17053469,2,3,2,1353,7700,1959,34440093,-119264288,13091,2061,97099,6,,,,,,393326
17053905,2,2,2,1668,33750,,34437670,-119283085,13091,2061,97099,6,,,,,,128782
17054035,2.5,3,2,2014,12196,1977,34434708,-119282776,13091,2061,97099,6,,,,,1,624000
17054058,2,3,2,1587,27851,1980,34430891,-119294633,13091,2061,97099,5,,,,,,457534
17054234,2.5,3,2,1916,12899,1961,34435058,-119295261,13091,2061,97099,8,,,,,,345019
17055236,2,3,2,1080,9900,1961,34452037,-119242733,13091,2061,97099,5,,,,,,56835
17055366,0,0,,2341,8353,1960,34450785,-119241135,13091,2061,97099,0,4,,,,,639348
17055884,2,4,2,1584,8036,1972,34455312,-119235131,13091,2061,97099,7,,,,,,56012
17055930,2,3,2,1656,6500,1953,34451549,-119238119,13091,2061,97099,5,,,,,,546000
17056099,2,2,2,1796,6500,1951,34449075,-119238756,13091,2061,97099,5,,,,,,255666
17056649,2,4,2,2217,13420,1978,34443771,-119248500,13091,2061,97099,7,,,,,1,365477
17056965,5,4,5,6141,43124,1980,34434849,-119252381,13091,2061,97099,10,,,,,1,752249
17057413,1,2,1,908,3920,1973,34451049,-119229074,13091,2061,97099,4,,,,,,46834
17057536,4,4,4,2978,15210,1977,34452782,-119232836,13091,2061,97099,8,,,,,1,900000
17057847,2,3,2,1578,102959,1974,34444589,-119142133,13091,2061,97099,5,,,,,1,482900
17058021,2.5,5,2,2034,48360,1975,34438909,-119142103,13091,2061,97099,7,,,,,,84230
17058059,2,3,2,2168,82764,1987,34442202,-119143233,13091,2061,97099,8,,,,,,804726
17058189,2,2,2,1139,5230,1987,34408191,-119307057,40110,2061,97098,5,,,,,,409000
17058708,2,3,2,1431,23831,1976,34420325,-119306946,13091,2061,97099,5,,,,,,139195
17058754,2.5,0,2,1845,22600,1974,34419462,-119305702,13091,2061,97099,3,,,,,,176802
17058777,2,3,2,1960,19650,1965,34419569,-119303838,13091,2061,97099,7,,,,,,95790
17058900,2.5,4,2,2165,11214,1980,34424085,-119290929,13091,2061,97099,8,,,,,,520188
17058961,2,4,2,1791,8032,1968,34416411,-119294217,13091,2061,97099,6,,,,,,82716
17059106,2,3,2,1647,8756,1978,34417497,-119294049,13091,2061,97099,7,,,,,,412812
17059483,1,2,1,980,10690,1910,34429538,-119287190,13091,2061,97099,4,,,,,,210317
17059742,2,2,2,1418,17311,,34413830,-119292510,40110,2061,97099,5,,,,,,351665
17060591,2,4,2,1407,8379,1973,34400393,-119292538,40110,2061,97098,6,,,,,,392846
17060683,0,4,,2390,95396,1987,34410744,-119291370,40110,2061,97098,8,,,,,1,813570
17060729,2.5,3,2,3125,96268,1987,34410145,-119286000,40110,2061,97098,7,,,,,1,1229530
17061013,2,3,2,1536,43560,1987,34442211,-119204616,13091,2061,97099,5,,,,,,461073
17062137,0,0,,1137,6298,1941,34418236,-118945625,18098,2061,97094,2,,,,,,183557
17062152,0,0,,720,244807,1979,34420631,-118921945,18098,2061,97094,0,,,,,,447637
17062428,1.5,3,1,1892,54450,1960,34433657,-118932504,18098,2061,97094,7,,,,,,522447
17062496,2.5,3,2,2094,59057,1965,34419960,-118922500,18098,2061,97094,6,,,,,,64854
17063220,2,3,2,1560,6260,1992,34400890,-118928912,18098,2061,97094,6,,,,,,98066
17063465,1,3,1,984,8000,1956,34410115,-118913304,18098,2061,97094,5,,,,,,138476
17063618,2,3,2,2119,8906,1978,34408530,-118915751,18098,2061,97094,8,,,,,1,311918
17064684,2,3,2,1581,6120,1978,34399793,-118926622,18098,2061,97094,7,,,,,,268502
17064707,2,3,2,1148,6635,1978,34399496,-118925905,18098,2061,97094,5,,,,,,288846
17064991,1,3,1,1036,6670,1955,34396170,-118928722,18098,2061,97094,5,,,,,,119976
17065129,2,4,2,1338,7209,1964,34398713,-118920264,18098,2061,97094,7,,,,,,181566
17065175,2,3,2,1208,7872,1964,34398572,-118920709,18098,2061,97094,6,,,,,,128253
17065244,2,4,2,1232,6001,1973,34396749,-118925568,18098,2061,97094,6,,,,,,57039
17065657,1.5,2,1,1132,4981,1974,34396222,-118924754,18098,2061,97094,4,,,,,,59075
17066485,1,3,1,1307,7500,1954,34398144,-118909530,18098,2061,97094,5,,,,,,55686
17066622,2,3,2,1339,6384,1968,34402532,-118907052,18098,2061,97094,5,,,,,,60088
17067894,3,4,3,1748,5100,1996,34411033,-118792941,18098,2061,97108,6,,,,,,250822
17068248,2,0,2,1752,2588,1978,34362634,-119445789,34543,2061,97081,2,,,,,,109712
17068301,3,3,3,1782,3865,1963,34356218,-119441867,34543,2061,97081,5,,,,,,1959835
17068542,2,2,2,1242,9625,1979,34360965,-119314079,34543,2061,97081,4,,,,,,242383
17069065,1,2,1,726,4714,1948,34401387,-119298947,40110,2061,97098,4,,,,,,238867
17069577,2,3,2,1776,15055,1964,34387154,-119304716,40110,2061,97098,7,,,,,,193826
17069828,2,3,2,1348,22651,1927,34364662,-119305429,34543,2061,97081,5,,,,,,302364
17069935,2.5,3,2,2002,9265,1972,34387304,-119302562,40110,2061,97098,6,,,,,,194759
17070130,2,3,2,1054,6000,1958,34339781,-119289744,34543,2061,97081,5,,,,,,235144
17070153,2,3,2,1054,6070,1958,34340611,-119289014,34543,2061,97081,5,,,,,,274073
17070291,2,3,2,1054,6500,1958,34337693,-119289302,34543,2061,97081,5,,,,,,110337
17070421,2,4,2,1822,6184,1989,34329194,-119289218,34543,2061,97081,7,,,,,,299870
17071039,2.5,4,2,2046,17750,1962,34295162,-119205121,34543,2061,97083,8,,,,,,311871
17071185,2.5,4,2,2747,14941,1978,34288232,-119205553,34543,2061,97083,8,,,,,,548605
17071208,2.5,3,2,1850,13868,1957,34287863,-119202998,34543,2061,97083,6,,,,,1,92730
17071407,2,4,2,2011,16827,1975,34303163,-119209425,34543,2061,97083,8,,,,,,546974
17071430,3,5,3,2163,10067,1975,34301917,-119209822,34543,2061,97083,9,,,,,,717000
17071476,2.5,3,2,2469,12285,1964,34298686,-119210294,34543,2061,97083,8,,,,,,398559
17071828,2,4,2,1655,8982,1973,34290813,-119221744,34543,2061,97083,7,,,,,,297950
17071928,2.5,4,2,2139,8389,1974,34287812,-119220321,34543,2061,97083,7,,,,,,639889
17072170,0,0,,1308,6000,1926,34294821,-119297506,34543,2061,97081,0,2,,,,,370000
17072666,2,4,2,1130,4747,1965,34301750,-119288052,34543,2061,97081,6,,,,,,266498
17072727,2,2,2,940,5329,1937,34297358,-119293943,34543,2061,97081,4,,,,,,252391
17072750,0,0,,1628,5329,1927,34296545,-119293506,34543,2061,97081,0,2,,,,,159299
17072934,1,2,1,727,5334,1929,34295629,-119292590,34543,2061,97081,4,,,,,,113618
17073486,2,3,2,1356,4565,1989,34305446,-119284978,34543,2061,97081,7,,,,,,299000
17073586,2.5,3,2,1264,,1986,34304445,-119292037,34543,2061,97081,5,,,,,,252532
17073686,1,2,1,908,,1985,34303293,-119289857,34543,2061,97081,4,,,,,,143466
17073709,1,2,1,908,,1985,34303862,-119288512,34543,2061,97081,4,,,,,,152617
17073878,2.5,3,2,1592,6134,1988,34302057,-119284471,34543,2061,97081,6,,,,,,339013
17073901,2.5,3,2,1592,7892,1988,34303924,-119282063,34543,2061,97081,6,,,,,,397017
17074083,2,4,2,1928,8843,1975,34290304,-119200234,34543,2061,97083,7,,,,,,231765
17074619,1,1,1,1040,5830,1927,34288879,-119302207,34543,2061,97081,4,,,,,,146947
17074894,2,2,2,648,4375,1929,34288063,-119300555,34543,2061,97081,4,,,,,,163923
17074917,1,2,1,620,4666,1926,34287275,-119300627,34543,2061,97081,4,,,,,,311000
17075016,1,2,1,957,4905,1927,34286430,-119302853,34543,2061,97081,4,,,,,,79651
17075039,1.5,5,1,1904,19911,1908,34285464,-119302538,34543,2061,97081,7,,,,,,391000
17075570,2,2,2,1635,,1985,34284900,-119286899,34543,2061,97081,5,,,,,,638532
17075937,1,3,1,1028,3750,1930,34283020,-119278777,34543,2061,97081,6,,,,,,37651
17075998,2,2,2,1691,14201,1949,34284266,-119267376,34543,2061,97081,9,,,,,,207430
17076136,2.5,3,2,3640,37100,1936,34283206,-119274318,34543,2061,97081,7,,,,,1,962719
17076320,2.5,4,2,2951,22029,1990,34288504,-119279467,34543,2061,97081,8,,,,,,794563
17077270,2.5,3,2,2246,5250,1888,34278061,-119282629,34543,2061,97081,6,,,,,,210841
17077476,1,1,1,720,6500,1925,34277427,-119271218,34543,2061,97081,4,,,,,,39714
17077537,2,3,2,1537,6709,1927,34276988,-119274536,34543,2061,97081,5,,,,,,505000
17077598,2,3,2,1674,6500,1927,34275832,-119272289,34543,2061,97081,5,,,,,,131855
17077734,1,2,1,1146,435,1974,34276100,-119295000,34543,2061,97081,4,,,,,,248784
17078029,2,3,2,1692,8233,1971,34282049,-119263600,34543,2061,97081,6,,,,,,844032
17078175,3,4,3,2240,9126,1950,34280168,-119261376,34543,2061,97081,8,,,,,,111346
17078244,2.5,3,2,1944,8750,1978,34280605,-119255182,34543,2061,97083,6,,,,,,290207
17078359,2,2,2,1765,6250,1948,34278228,-119260581,34543,2061,97083,6,,,,,,321670
17078878,1.5,3,1,1601,6737,1936,34275877,-119266885,34543,2061,97081,6,,,,,,570000
17079076,2,4,2,1473,6000,1944,34274048,-119262655,34543,2061,97083,6,,,,,,255334
17079151,1,2,1,1344,21902,1912,34274987,-119275846,34543,2061,97081,5,,,,,,502000
17079387,3,3,3,1400,5400,1946,34272477,-119262464,34543,2061,97083,6,,,,,,223087
17079479,1.5,2,1,1003,6115,1941,34272098,-119272123,34543,2061,97081,5,,,,,,180285
17080071,1,3,1,1052,6492,1953,34267141,-119254536,34543,2061,97083,5,,,,,,243089
17080693,1,2,1,826,6272,1951,34264367,-119257204,34543,2061,97083,4,,,,,,331745
17080900,0,0,,2805,7560,1961,34262172,-119246780,34543,2061,97083,0,4,,,,,297833
17081023,1,3,1,1204,5600,1955,34261637,-119252496,34543,2061,97083,6,,,,,,297310
17081505,1.5,3,1,1690,3703,1954,34266638,-119274083,34543,2061,97081,6,,,,,,135346
17081802,0,0,,2880,6868,,34272232,-119254145,34543,2061,97083,0,4,,,,,800000
17081947,2,3,2,2028,8720,1960,34273975,-119249648,34543,2061,97083,7,,,,,1,524198
17082298,2,3,2,2213,8457,1954,34281004,-119243688,34543,2061,97083,5,,,,,,523058
17082390,2,3,2,1508,9682,1955,34280446,-119241321,34543,2061,97083,5,,,,,,293653
17082574,3,4,3,1548,7200,1958,34283381,-119226970,34543,2061,97083,6,,,,,,308902
17082766,1,1,1,908,8417,1957,34282391,-119229350,34543,2061,97083,3,,,,,,195743
17082804,1,2,1,1114,7080,1948,34276289,-119246781,34543,2061,97083,5,,,,,,48939
17082965,2,3,2,1711,6480,1948,34274641,-119245857,34543,2061,97083,7,,,,,,165008
17082988,2,3,2,1477,6000,1984,34275076,-119243467,34543,2061,97083,5,,,,,,229653
17083264,2,3,2,1266,7350,1973,34280389,-119239212,34543,2061,97083,6,,,,,,288453
17083808,2,3,2,1151,6121,1956,34270546,-119240528,34543,2061,97083,5,,,,,,288035
17083908,2,4,2,1353,7325,1956,34266585,-119239765,34543,2061,97083,6,,,,,,53846
17084355,2,4,2,1567,6809,1978,34271402,-119236972,34543,2061,97083,7,,,,,,350283
17084401,2,3,2,1578,5652,1956,34270090,-119237040,34543,2061,97083,6,,,,,,68634
17084501,1,1,1,924,1306,1965,34266506,-119242427,34543,2061,97083,3,,,,,,117828
17084601,2,3,2,1459,1306,1965,34266112,-119241815,34543,2061,97083,5,,,,,,270000
17085222,3.5,2,3,4161,5090,1981,34254783,-119262181,,2061,97081,8,,,,,1,1717245
17085437,1,2,1,904,2178,1972,34263100,-119268000,34543,2061,97081,4,,,,,,300893
17085882,0,0,,1894,3843,1969,34259949,-119270865,34543,2061,97081,0,2,,,,,397967
17085905,1,3,1,962,3401,1956,34260127,-119269657,34543,2061,97081,5,,,,,,384083
17086212,3.5,4,3,3248,5334,1989,34255565,-119267204,34543,2061,97081,6,,,,,,1350792
17086350,2,4,2,1660,7200,1961,34283253,-119223782,34543,2061,97083,7,,,,,,68725
17086818,2,3,2,1300,7001,1957,34279034,-119219351,34543,2061,97083,5,,,,,,482024
17087041,2.5,3,2,2404,8080,1957,34281370,-119212789,34543,2061,97083,6,,,,,,217027
17087387,2,3,2,1275,6649,1958,34273752,-119223772,34543,2061,97083,6,,,,,,385337
17087455,2,4,2,2050,6996,1960,34271621,-119224237,34543,2061,97083,7,,,,,,527183
17087708,2,4,2,1936,6820,1960,34271877,-119227073,34543,2061,97083,7,,,,,,502056
17088353,2.5,2,2,1399,,1981,34268875,-119214481,34543,2061,97083,4,,,,,,130036
17088590,2.5,2,2,1293,,1985,34267771,-119202729,34543,2061,97083,6,,,,,,358000
17088713,1,2,1,777,,1986,34272174,-119203683,34543,2061,97083,4,,,,,,244000
17088836,2,2,2,913,,1987,34272153,-119202098,34543,2061,97083,4,,,,,,179459
17089737,2.5,3,2,2091,8017,1965,34282107,-119196065,34543,2061,97083,6,,,,,,305343
17089760,2.5,4,2,2210,7840,1965,34281605,-119196199,34543,2061,97083,7,,,,,,375036
17089883,3,3,3,2422,7040,1998,34284394,-119194088,34543,2061,97083,7,,,,,,414495
17090350,2,3,2,1385,7245,1965,34286623,-119188611,34543,2061,97084,6,,,,,,67224
17090450,0,0,,3471,7578,1974,34296648,-119165505,34543,2061,97084,0,2,,,,,404356
17090511,2.5,4,2,2240,7479,1974,34294836,-119167640,34543,2061,97084,8,,,,,,360388
17090849,2.5,4,2,2034,4643,1994,34283095,-119190434,34543,2061,97084,8,,,,,,495000
17091256,2,3,2,1209,6920,1964,34274747,-119169878,34543,2061,97084,6,,,,,,175805
17091379,2.5,5,2,1718,7034,1964,34272644,-119178381,34543,2061,97084,7,,,,,,324059
17091479,2,3,2,1375,6360,1964,34273264,-119177387,34543,2061,97084,6,,,,,,420000
17091556,2,3,2,1375,6979,1964,34272210,-119174801,34543,2061,97084,6,,,,,,61784
17091679,1.5,3,1,1120,7905,1968,34274350,-119174923,34543,2061,97084,5,,,,,1,375012
17091871,0,0,,2356,7100,1970,34273988,-119171842,34543,2061,97084,0,2,,,,,474528
17091963,2,2,2,1423,5637,1983,34270188,-119187518,34543,2061,97084,5,,,,,,419985
17092255,2,2,2,1108,5599,1986,34277121,-119168476,34543,2061,97084,4,,,,,,413000
17092659,2,3,2,1949,7357,1998,34278176,-119191552,34543,2061,97083,7,,,,,,479390
17092905,2,3,2,1244,7920,1959,34278478,-119186002,34543,2061,97084,6,,,,,,416000
17093074,3,4,3,2023,8322,1961,34277410,-119197099,34543,2061,97083,7,,,,,1,294987
17093266,2,3,2,1325,6496,1961,34277383,-119190506,34543,2061,97084,5,,,,,,259429
17093366,2,4,2,1550,6462,1963,34279261,-119187682,34543,2061,97084,7,,,,,,461540
17093412,3,4,3,1854,6115,1968,34282307,-119176448,34543,2061,97084,8,,,,,,74358
17093727,3,4,3,1854,7405,1968,34277656,-119181096,34543,2061,97084,8,,,,,,82779
17093850,3,4,3,1854,6792,1968,34278211,-119184397,34543,2061,97084,8,,,,,,417014
17093873,3,4,3,1854,7092,1974,34281463,-119181474,34543,2061,97084,8,,,,,,149771
17094255,2,2,2,1148,5752,1954,34279815,-119158024,34543,2061,97084,5,,,,,,48896
17094862,2.5,3,2,1575,4700,1989,34280243,-119167796,34543,2061,97084,7,,,,,,427796
17095782,2.5,4,2,1517,4444,1994,34294965,-119151724,26965,2061,97084,7,,,,,,262707
17096426,0,0,,1620,6519,1984,34338200,-119089000,26965,2061,97113,0,,,,,,52954
17097038,2,4,2,1316,7414,1971,34371888,-119064473,26965,2061,97113,6,,,,,,308630
17097291,1,2,1,1206,8153,1925,34359076,-119065545,26965,2061,97113,5,,,,,,177424
17097391,1,3,1,1040,5732,1928,34362372,-119060826,26965,2061,97113,6,,,,,,186002
17097567,0,0,,1694,6500,1939,34358776,-119064019,26965,2061,97113,0,2,,,,,88359
17097682,1,3,1,1106,5625,1936,34360220,-119061004,26965,2061,97113,6,,,,,,46344
17097705,2,3,2,1394,9686,1890,34358122,-119061868,26965,2061,97113,6,,,,,,74881
17098284,2,4,2,1914,11007,1952,34371549,-119062138,26965,2061,97113,7,,,,,1,241464
17098384,2,3,2,1760,8907,1953,34368169,-119061900,26965,2061,97113,6,,,,,,210193
17098445,2,3,2,1592,12379,1949,34368295,-119059174,26965,2061,97113,5,,,,,,440000
17098614,1,2,1,726,5850,1927,34364893,-119057873,26965,2061,97113,4,,,,,,17371
17099535,1.5,3,1,1269,12100,1963,34367829,-119057746,26965,2061,97113,5,,,,,,321439
17099688,1.5,3,1,990,4830,1985,34362686,-119052332,26965,2061,97113,5,,,,,,137473
17100141,2,3,2,2024,7256,1966,34351764,-119081025,26965,2061,97113,7,,,,,,122456
17100631,2,4,2,1500,6710,1973,34348525,-119090204,26965,2061,97113,6,,,,,,162552
17100654,2,4,2,1827,6714,1976,34349147,-119089979,26965,2061,97113,7,,,,,1,93741
17100854,2,3,2,1109,4356,1977,34348730,-119081947,26965,2061,97113,5,,,,,,200791
17101038,1.5,2,1,1189,,1981,34349807,-119079599,26965,2061,97113,4,,,,,,203995
17102524,2,3,2,1184,6080,1960,34352493,-119075098,26965,2061,97113,5,,,,,,246633
17102753,1,3,1,1044,6002,1954,34345322,-119073007,26965,2061,97113,5,,,,,,121126
17102982,1,2,1,890,435,1979,34347300,-119072000,26965,2061,97113,4,,,,,,91070
17103105,2,2,2,1100,1250,1987,34349933,-119071016,26965,2061,97113,4,,,,,,159896
17103456,1,2,1,968,43560,1988,34346011,-119046877,26965,2061,97113,4,,,,,,255837
17104170,3.5,5,3,4340,21446,1961,34253111,-119073733,51239,2061,97089,9,,,,,,927270
17104193,2.5,3,2,3009,21300,1965,34253308,-119070757,51239,2061,97089,7,,,,,,544658
17104454,1.5,4,1,2407,20035,1970,34254154,-119062412,51239,2061,97089,8,,,,,,798051
17104577,2.5,5,2,3039,44730,1970,34248859,-119063224,51239,2061,97089,10,,,,,,636905
17104700,3.5,3,3,3201,79927,1979,34250226,-119068115,51239,2061,97089,7,,,,,,964906
17104723,4.5,4,4,4413,45300,1987,34245578,-119070134,51239,2061,97089,8,,,,,,887918
17104792,3,4,3,2681,20822,1989,34249140,-119070181,51239,2061,97089,8,,,,,,881162
17105331,2.5,3,2,2607,95832,1977,34294725,-118995001,34037,2061,97119,7,,,,,,498204
17105392,0,3,,2376,97574,1988,34281941,-118994494,34037,2061,97119,7,,,,,1,540015
17105803,4.5,4,4,4059,7700,1999,34244574,-119087227,51239,2061,97089,10,,,,,,952000
17106375,1,2,1,903,2613,1976,34263186,-119222610,34543,2061,97083,4,,,,,,210000
17106475,1,2,1,903,2178,1971,34263479,-119219475,34543,2061,97083,4,,,,,,183595
17106575,1,2,1,903,2613,1973,34263011,-119221612,34543,2061,97083,4,,,,,,210000
17106675,1,2,1,903,2613,1971,34261649,-119222286,34543,2061,97083,4,,,,,,56635
17106775,1,2,1,903,2613,1971,34261991,-119219914,34543,2061,97083,4,,,,,,36939
17107699,2,3,2,1398,5185,1994,34276115,-119151934,34543,2061,97084,5,,,,,,338499
17108045,2,4,2,1544,6400,1962,34276014,-119159716,34543,2061,97084,6,,,,,,46830
17108068,2,4,2,1192,6200,1962,34274039,-119159723,34543,2061,97084,6,,,,,,158011
17108460,3,5,3,2328,6405,1977,34272011,-119166269,34543,2061,97084,9,,,,,1,505909
17108583,2.5,4,2,2155,7965,1986,34274866,-119164465,34543,2061,97084,7,,,,,,310980
17108752,2.5,2,2,1246,,1985,34273500,-119165187,34543,2061,97084,5,,,,,,294773
17108852,2.5,4,2,1669,3828,1996,34270864,-119158832,34543,2061,97084,8,,,,,,254603
17109407,2.5,3,2,2518,8683,1981,34263242,-119167844,34543,2061,97084,9,,,,,,468792
17109530,2.5,4,2,2173,6000,1981,34264419,-119166361,34543,2061,97084,8,,,,,,267055
17109653,3,4,3,2474,6213,1984,34265971,-119165383,34543,2061,97084,9,,,,,,492721
17109753,2,4,2,1744,7248,1964,34268276,-119182956,34543,2061,97084,6,,,,,,64157
17109999,2,3,2,1402,6000,1966,34258632,-119192757,34543,2061,97083,5,,,,,,58054
17110129,2,4,2,1804,6000,1974,34260102,-119188531,34543,2061,97083,7,,,,,,201010
17110152,2,3,2,1461,6500,1974,34261645,-119190676,34543,2061,97083,6,,,,,,264127
17110275,1.5,2,1,1158,1527,1974,34267097,-119192876,34543,2061,97083,4,,,,,,289000
17111041,2,4,2,1454,6628,1977,34240405,-119170203,13150,2061,97107,7,,,,,,89325
17113282,2,4,2,1697,6000,1964,34263161,-119176229,34543,2061,97084,7,,,,,,258379
17113551,2,3,2,1356,6500,1964,34269280,-119177042,34543,2061,97084,5,,,,,,448000
17114111,2,3,2,1313,7200,1955,34256188,-119197306,34543,2061,97083,5,,,,,,165245
17114211,2,3,2,1272,11081,1958,34255925,-119195093,34543,2061,97083,5,,,,,,52386
17114332,1,2,1,932,7500,1949,34251949,-119205529,34543,2061,97083,5,,,,,,335003
17114431,1,2,1,768,4000,1948,34247460,-119197526,34543,2061,97083,4,,,,,,316193
17114584,2,4,2,1636,6000,1978,34253833,-119199842,34543,2061,97083,7,,,,,,277490
17114842,2,5,2,1546,6745,1964,34262992,-119210614,34543,2061,97083,7,,,,,,54912
